CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	NonSteadyStateOutlier06	NonSteadyStateOutlier07	NonSteadyStateOutlier08	NonSteadyStateOutlier09	X	Y	Z	RotX	RotY	RotZ
6902.121999999999	5774.268	8552.23	1.01193988	63.00431061	1.04649675	0.23228614	-0.0112041842	-0.0831395901	0.034106723	0.0142147507	0.0097122739	-0.0056815164	0.0692286617	-0.009217570999999999	-0.0033422903000000005	0.031344298	0.0075242668	0.0250292496	0.0666138887	0.064891537	0.0620538621	0.0581496363	0.05324596349999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00783611	0.241297	0.171349	-0.0011953	0.000403802	-0.000171878
6904.1514	5782.4155	8564.939	1.12200475	69.85705566	1.12271321	0.2516018	-0.058112708799999996	-0.0454077705	0.0004867397	0.037596300299999996	-0.0391163073	0.0664010479	0.0645759056	0.037953577	0.0072003674	0.020075883	0.079004273	0.0481143775	0.0665498794	0.064637822	0.061491648600000004	0.057171428200000006	0.051759646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00442851	0.111931	0.0702667	-0.001045	0.00060842	-0.000171878
6873.1025	5776.686	8532.860999999999	1.03793824	64.62299347	1.06991887	0.07319798999999999	-0.0403209427	-0.0432282812	0.015543790900000002	0.0432940307	-0.0275143362	0.0540121962	0.0626916686	0.02305414	-0.0099281225	0.0359067392	0.0423799003	0.06498297730000001	0.0664825232	0.0643711044	0.0609016038	0.0561472197	0.0502082589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111642	0.11977	0.0874196	-0.000554243	0.000269769	-0.000171878
6870.899	5765.9565	8520.394	0.95230275	59.29125214	1.01244795	0.126790445	-0.0287377454	-0.0676905478	0.025139914500000003	0.0370772122	-0.0118571379	0.024643346400000002	0.0668441184	0.0027505157	-0.0053632320999999995	0.037877873199999995	0.0097359838	0.0180879946	0.0664118235	0.0640914378	0.0602839946	0.055077834900000004	0.0485937525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112095	0.168253	0.144855	-0.0007712939999999998	7.02851e-05	-0.000171878
6875.279	5759.593000000001	8519.242	1.00091803	62.31808472	1.04357135	0.145846555	-0.0248494631	-0.0623449997	0.034731485299999997	0.0168970983	-0.0033769557	-0.0119970874	0.0712645185	-0.0044981427	0.0114933136	0.026014585299999997	-0.0025121052	-0.023260717400000002	0.066337784	0.0637988784	0.0596391007	0.053964134000000004	0.0469181565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00810549	0.261504	0.164491	-0.00106751	0.000311085	-0.000231973
6858.927	5759.8765	8517.601999999999	1.05905664	65.93784332	1.08386219	0.21085046	-0.052952049800000005	-0.053445725300000003	-0.0119673434	0.0515704527	0.0044527183	0.0587868219	0.067812564	0.044834732800000006	-0.0231240137	0.0304429463	0.06764903309999999	0.0150154559	0.06626040820000001	0.0634934851	0.058967213899999996	0.0528070134	0.0451835774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0111688	0.142632	0.0898568	-0.000883691	0.000234635	-0.000257323
6843.579000000001	5748.8	8497.163	1.02182734	63.61991882	1.06294501	0.2054334	-0.0257064265	-0.0747663996	0.015159635800000001	0.0449378787	0.0328336022	0.0189912064	0.0705479244	0.0018086672	-0.0036954018	0.0385052417	0.011055669099999998	-0.006429400300000001	0.0661797001	0.0631753194	0.0582686382	0.051607403899999994	0.043392195700000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0126475	0.183456	0.155109	-0.00158156	-0.000427093	-0.000106102
6874.7485	5755.996	8506.08	0.97844476	60.91887665	1.02494717	0.1907655595	-0.0193210563	-0.0897834064	0.037613253199999995	0.0304196241	0.0280927958	0.0045113019	0.0697088068	-0.0133274277	-0.0033712175	0.0198058653	-0.008140836	0.0070136103000000005	0.0660956638	0.0628444453	0.05754369	0.0503662708	0.0415462637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225722	0.265553	0.200081	-0.00206479	1.49049e-06	-4.20787e-05
6857.5425	5767.919	8523.498	1.01749361	63.35009384	1.05782032	0.1820175205	-0.0483259968	-0.0746681397	0.0170524449	0.033885770499999995	-0.0023338528	0.0273308829	0.0751298412	0.024376766400000003	0.0051936686	0.043306887599999996	0.016921591399999998	0.0199495709	0.06600830349999999	0.0625009292	0.05679269730000001	0.049084612699999995	0.0396481017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069311	0.197719	0.14649799999999996	-0.00151318	0.000438614	-0.000171878
6871.326	5761.7476	8511.708	1.00788009	62.75154877	1.05038011	0.09328740999999997	-0.035757960400000004	-0.0673462549	0.0197413216	0.034086295	0.0030476012	0.0403538165	0.0775686496	0.0172011028	-0.010442659699999999	0.035328587200000004	-0.0135494211	0.0536432021	0.0659176235	0.0621448404	0.0560159999	0.0477634608	0.0377000962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289719	0.18426	0.12905	-0.000548771	0.000300047	-0.000107924
6864.9185	5755.941999999999	8509.786	0.9425599	58.68465042	1.00607014	0.10493647	-0.0147689107	-0.07851579040000001	0.051450044699999996	0.014750725800000001	-0.0076245209999999996	8.21942e-05	0.0815010096	0.0044142357	0.0056982019	0.0377889402	-0.0323421465	0.0456324366	0.0658236285	0.0617762504	0.055213949500000005	0.046403878200000005	0.035704696099999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00173927	0.238924	0.166362	-0.000517033	0.000367401	-4.05358e-05
6930.534000000001	5766.297	8538.216	1.01788723	63.37459946	1.05766821	0.28363799	0.014567952700000001	-0.0927569926	0.0940974064	-0.017685343	0.0076308398	-0.0412246971	0.09576157140000001	-0.0104362057	0.0315143042	0.0331361227	-0.0683488346	0.0245926907	0.0657263231	0.06139523349999999	0.054386909000000004	0.0450069587	0.0336644098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00657386	0.35584	0.27276	-0.00126265	0.000284265	-0.000252
6879.741999999999	5758.281999999999	8517.716999999999	1.05093992	65.43249512	1.07463574	0.31662248	-0.029352535099999997	-0.0814215395	0.0467198468	0.0346517976	-0.010680671899999999	0.0181317834	0.0890415038	0.0372821846	0.0154262223	0.0401560448	-0.0025496613	0.0363537646	0.0656257123	0.0610018661	0.0535352528	0.043573826399999994	0.031581802400000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0145315	0.222197	0.174297	-0.00077087	-0.000162055	7.812239999999998e-05
6833.721	5762.7705	8498.214	0.9797951	61.00294876	1.02945483	0.14325232999999998	-0.0102166458	-0.0846186099	0.0390920037	0.0012088495	0.0214675538	-0.0119520508	0.0901707374	0.0070500413	0.0033514765999999997	0.025112804199999998	-0.0501249282	0.0067058964	0.0655218011	0.0605962275	0.052659366299999996	0.0421056343	0.0294594919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0141614	0.279905	0.233144	-0.00121319	-0.00015495799999999996	0.00015525
6885.6587	5778.6494	8523.225	1.00669098	62.67750931	1.04770517	0.2619736645	0.034645664	-0.0845864073	0.08631377330000001	-0.025255951699999998	0.0392457604	-0.0569044811	0.0927041867	-0.0230765268	0.0224176598	0.015974663400000002	-0.1208595851	0.0069204942	0.0654145948	0.0601783993	0.051759646	0.0406035638	0.027300146400000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000825275	0.402894	0.332618	-0.00134011	1.49049e-06	-5.18613e-05
6878.6455	5751.4004	8507.7	1.06984043	66.60925293	1.08282077	0.06769236000000001	0.0274442862	-0.0796154484	0.0761307492	-0.0486825718	0.0224904461	-0.0938472794	0.0822456074	-0.0092724374	0.0184677608	0.0076647051	-0.11349100849999999	0.0103032065	0.0653040986	0.059748465599999995	0.0508364991	0.0390688234	0.0251064806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00360925	0.451428	0.341341	-0.00134011	1.49049e-06	-0.000171878
6844.9243	5754.7437	8496.849	1.06338215	66.20715332	1.07356274	0.2792395045	-0.0068428472	-0.0927725118	0.0670549399	0.0021421417	0.0159232275	-0.0346257395	0.0865715485	0.0315348928	0.0072992568999999995	0.0168631991	-0.10299514800000001	0.0264116828	0.0651903183	0.059306512699999994	0.0498903433	0.0375026481	0.0228812522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00193569	0.322828	0.229993	-0.000756004	1.49049e-06	-3.62511e-06
6819.347	5757.811	8497.605	0.96158767	59.86933899	1.01196015	0.1900927	0.0241337317	-0.1013497409	0.0782116266	-0.0269778393	0.011439936299999998	-0.0731542855	0.0853536377	-0.0055950874	0.0085061086	0.0097991316	-0.1437420356	0.011067038999999999	0.06507325950000001	0.0588526296	0.048921607	0.0359062978	0.0206272586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00719054	0.391443	0.31628	-0.000714448	0.000312971	-0.000171878
6864.28	5743.9346	8524.555	1.01722205	63.33318329	1.05126786	0.27191847	0.0478567734	-0.0757340692	0.10116608269999999	-0.0719391586	-7.45317e-05	-0.0882171732	0.0838520249	-0.022330854100000002	0.0321644045	-0.0019904176	-0.1615201898	0.0186389446	0.0649529281	0.058386907599999996	0.0479307285	0.0342810572	0.0183473335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328827	0.523714	0.401583	-0.00145802	0.000480758	-0.000269363
6864.706999999999	5748.2295	8522.451	1.02494574	63.81406784	1.04793739	0.28067754500000003	0.024768439500000003	-0.0918445326	0.1014041044	-0.0305747828	-0.0314414784	-0.0829398607	0.08807175630000001	0.025956025	0.0237439146	0.0047832954	-0.1471180705	0.0196677179	0.0648293301	0.0579094405	0.0469181565	0.032628233799999996	0.0160443431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00542767	0.395325	0.310799	-0.000820204	7.24811e-05	-0.000128153
6866.882	5761.682	8538.591999999999	1.03118479	64.20252228	1.05763972	0.3111902355	0.078853541	-0.0787317449	0.1219155201	-0.0784381853	-0.023345596899999998	-0.110395367	0.0782726873	-0.020612293	0.036356024199999996	-0.009775743100000001	-0.211111567	0.0257675276	0.0647024718	0.0574203242	0.045884349000000005	0.0309491576	0.0137211826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00427114	0.521671	0.446345	-0.000260189	1.49049e-06	3.28299e-05
6900.986999999999	5752.3374	8567.964	1.1144048	69.38387299	1.10382497	0.5158488604999999	0.1091316425	-0.0414223854	0.1022347613	-0.11498500769999999	-0.0033276267	-0.1495329812	0.0544427022	-0.051015248	0.0484577935	-0.0426461438	-0.2383582019	0.0253511546	0.0645723596	0.0569196571	0.0448297742	0.029245179500000003	0.0113807724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092449	0.77105	0.639478	-0.000176396	0.000689147	-0.000392137
6840.94	5706.5283	8529.309000000001	1.21677816	75.75773621	1.17864108	0.47995084	0.11366362630000001	0.0035507927000000003	0.0460349117	-0.12129788529999999	-0.0005431405000000001	-0.1512340257	0.015471509199999999	-0.025812629900000002	0.053726971	-0.061545503099999996	-0.2150351391	-0.0296666601	0.0644389999	0.05640754	0.0437549092	0.027517670499999997	0.009026055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00565649	0.858081	0.956863	-9.692e-05	0.000689147	-0.00152533
6722.5933	5697.819	8458.663	1.05247498	65.52806854	1.05295384	0.37494494000000006	0.0995617499	0.0028223437	0.0729284642	-0.1086157538	0.0354733427	-0.1784871679	-0.0094501749	-0.0135052785	0.026499165800000002	-0.0677229321	-0.2645109159	-0.07437324349999999	0.0643023995	0.0558840758	0.042660240499999995	0.025768020699999998	0.0066599904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00505885	0.860773	0.831516	0.00315108	0.00129426	-0.000452277
6705.325	5688.07	8430.764000000001	0.89579892	55.77326965	0.95239544	0.23517840400000006	0.10068140880000001	0.0185724201	0.0371254663	-0.0847500091	0.021821632799999997	-0.1865675086	-0.018739845800000002	-0.009196348100000001	0.0170172612	-0.071159792	-0.237142728	-0.11144314779999999	0.0641625653	0.0553493699	0.0415462637	0.0239976378	0.0042855532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000386846	0.954528	0.899579	0.00434565	0.00144133	-0.000420149
6705.415	5671.3506	8424.586	0.86913669	54.11325455	0.93366444	0.17480585600000004	0.0948306641	0.0184461904	0.0407183858	-0.0901049882	0.011492828200000001	-0.1861738174	-0.011940896299999998	-0.009660158	0.029957560600000002	-0.0668936909	-0.243275195	-0.0944950317	0.06401950440000001	0.0548035299	0.0404134828	0.022207946200000002	0.0019057285000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00684146	1.00615	0.871102	0.00385723	0.00213607	-0.00098656
6789.616	5729.7393	8495.701	1.11228716	69.25202942	1.10068119	0.4854418400000001	0.0655416393	-0.025491942599999998	0.0700312928	-0.0991901609	-0.0180465496	-0.18163905649999998	0.035156416499999996	0.0380008548	0.0583751706	-0.0382178278	-0.2378304922	-0.022320902799999997	0.0638732237	0.0542466655	0.0392624106	0.020400386	-0.00047649199999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132487	0.840018	0.612173	0.00350421	0.00157335	-0.0008228279999999998
