CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	NonSteadyStateOutlier06	NonSteadyStateOutlier07	NonSteadyStateOutlier08	X	Y	Z	RotX	RotY	RotZ
6972.283	6146.4434	8732.034	1.01361656	50.43507004	1.00295579	0.017717299999999995	0.0653399381	0.0221826918	-0.0693881039	0.0154999507	-0.0327360004	0.035030744100000004	0.051299308700000004	0.021574394	-0.0896478841	0.0754545133	0.0278834396	-0.0363784641	-0.0030856784000000003	-0.06683187389999999	0.0092309456	0.0659830779	-0.0152981651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0569527	0.0480232	0.08463959999999998	-0.00109116	0.00028371	0.00187894
6995.828	6142.891	8738.738000000001	1.02825701	51.1635437	1.00878358	0.04249214999999999	0.0478242213	-0.0294213166	0.0597518103	-0.0567519042	0.0174549018	0.0970387033	0.046502148	-0.024226154399999998	-0.0142389622	-0.0403079367	0.0484709683	0.0465949808	-0.0035599821	-0.06673794450000001	0.010639882199999999	0.0656092118	-0.017600040600000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570775	0.0267138	0.0663349	-0.00109116	0.000331235	0.00188648
7001.2085	6142.001	8742.754	1.00262582	49.88820267	0.993855	0.0457543	0.0170952819	-0.040549371699999996	0.0569803408	-0.022634414500000002	0.0152236301	0.09212973199999999	0.0226984129	-0.0350271756	0.0556912992	-0.0673510109	-0.030510979700000003	-0.0367040253	-0.0040341077	-0.0666306505	0.0120440249	0.0651827937	-0.019879889799999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050565	0.0317027	0.0834303	-0.0008648189999999999	0.000259116	0.00193117
6993.2026	6132.9277	8739.927	1.01238537	50.37380981	1.00044477	0.07161880000000001	-0.0066145538	-0.050472874	0.037334475299999996	0.0243841329	0.0476040975	-0.0161130651	-0.0095571204	-0.034876508	0.0455751155	0.0019069317000000002	-0.0278280735	0.0769209726	-0.0045080313	-0.06651001320000001	0.0134427408	0.0647041651	-0.022134859399999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570123	0.0469722	0.0647357	-0.00133658	0.000327203	0.00184687
6999.15	6149.084	8746.058	1.05615318	52.55158997	1.02596188	0.110520895	-0.0458604024	-0.054654170300000006	4.28893e-05	0.09893629	0.0304348248	0.0466439125	-0.0494559621	-0.0467223818	0.045264577199999996	0.029091507000000003	-0.0558153829	-0.0026086912	-0.0049817292	-0.06637605690000001	0.0148353999	0.0641737094	-0.024362127400000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0471523	0.0427533	0.0971074	-0.000578032	-7.70049e-05	0.00196552
6971.2163	6133.557	8737.801	1.03055167	51.27772141	1.01289809	0.08322519499999999	-0.0649853522	-0.010247586500000001	-0.0763085266	-0.0089459206	0.0070188701000000004	-0.0059193828	-0.06688230889999999	0.005776280999999999	-0.033665945499999995	0.0252472104	-0.036038058	0.019370280900000002	-0.0054551777	-0.06622880839999999	0.0162213747	0.0635918514	-0.026558906299999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570331	0.0608844	0.0820752	-0.000981311	0.000137578	0.00177976
6976.326999999999	6149.495	8742.963	1.01806867	50.65660095	1.00568175	0.06196054999999999	-0.0544662643	0.016943947	-0.0344857197	-0.0582342386	-0.0412691621	0.0617861292	-0.0454486504	0.035380591499999996	-0.0488613254	-0.035475215	-0.0035355741999999997	-0.0928157366	-0.005928353000000001	-0.0660682971	0.017600040600000002	0.06295905730000001	-0.028722447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542833	0.045078	0.0957338	-0.000496364	8.833e-05	0.00184048
6993.8486	6149.3706	8745.089	1.02449751	50.97647858	1.0095582	0.059204949999999985	-0.046691654900000004	0.0627952932	0.0293811607	-0.0565408099	-0.0551549257	0.0376205535	-0.0166668376	0.0481717417	-0.0169322979	-0.03682027	0.0860866581	0.008136328299999999	-0.0064012316000000005	-0.0658945552	0.018970776499999998	0.062275833899999994	-0.0308500417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0468229	0.0609008	0.08741269999999998	-0.000921704	0.000166803	0.00179228
6997.9746	6149.7056	8746.683	1.05274725	52.38211823	1.02081597	0.07158355	-0.0233434723	0.06397257419999999	0.0700303286	-0.0215862837	0.0629032221	-0.039281291600000004	0.0002065269	0.0627086504	0.0333707117	-0.052026957699999994	-0.0617592701	0.0585942762	-0.0068737897	-0.0657076175	0.0203329649	0.0615427285	-0.0329390278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542117	0.0406839	0.0589602	-0.00113314	0.000187214	0.00171362
6989.806	6146.944	8739.87	1.03408766	51.45366287	1.01461411	0.0674777	0.0009518616999999999	0.0728463581	0.0549378659	0.07382280849999999	0.0026928313000000002	-0.0366797808	0.0087678367	0.055753734699999995	0.1539195063	0.052527286	-0.0187059245	0.0217775648	-0.0073460037	-0.06550752139999999	0.021685991800000002	0.0607603281	-0.0349867909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570506	0.0485371	0.0943035	-0.000962589	0.000153869	0.00193857
6980.5557	6137.366999999999	8733.285	1.00966549	50.2384758	1.00048065	0.05988435	0.032434400499999995	0.0583150993	-0.0353010613	0.0620961325	0.0191338323	-0.0571199341	0.044014018099999996	0.0536572054	-0.0029125164	0.0498866309	-0.0257764115	0.0373739098	-0.0078178499	-0.065294307	0.0230292477	0.059929259699999994	-0.0369907683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570197	0.0634469	0.08542389999999998	-0.00140385	0.000326569	0.00183125
6968.206999999999	6142.6074	8733.651	1.00405526	49.9593277	0.9946031	0.05832585	0.059606947699999996	0.0468635325	-0.0633940955	0.033256228799999996	-0.0054247945999999995	-0.0093587016	0.056005256600000004	0.0212032159	-0.053411899900000004	0.0609499792	-0.0033204565999999996	-0.0677238803	-0.0082893046	-0.065068017	0.024362127400000003	0.0590501887	-0.038948452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057035	0.0472059	0.0985315	-0.000949926	0.000280314	0.00191031
6952.7773	6136.346	8733.886999999999	0.99140143	49.32970047	0.98772907	0.07678174999999997	0.0583928679	0.016143852900000002	-0.0788846879	0.0087553908	-0.0158504265	-0.0225945304	0.050525813899999994	0.007115161700000001	-0.078080903	0.09744706689999999	0.0418575194	0.0231459865	-0.0087603444	-0.0648286967	0.025684030299999997	0.058123819400000006	-0.0408573919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0508829	0.069017	0.0802019	-0.00147369	0.000195749	0.00190886
6987.5117	6143.7373	8735.832	1.01435828	50.47198105	1.0026871	0.05710374999999999	0.0693187025	-0.0010892556	-0.027383206299999997	-0.0167036352	0.044453011699999996	0.012819331100000001	0.0856436514	-0.0178371999	-0.0459142899	0.0032081651000000003	-0.0453104081	-0.0471604339	-0.0092309456	-0.0645763941	0.026994360800000002	0.057150893700000004	-0.042715199100000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524712	0.0478554	0.0873829	-0.00106447	0.000293426	0.00194542
6955.273	6135.8769999999995	8732.701	0.99235994	49.37739563	0.98944408	0.03780445	0.0593689159	-0.024921455800000002	-0.0409388111	-0.022962329	-0.017253323799999998	-0.0300107166	0.05520241	-0.0378985102	-0.0662245929	-0.0041928066	0.021755339199999998	0.0111869651	-0.0097010847	-0.0643111596	0.0282925285	0.056132191	-0.0445195486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524622	0.0577097	0.0985203	-0.000949927	0.000216954	0.00180036
6974.774	6140.3009999999995	8729.95	0.99046081	49.28289795	0.99029243	0.04483480000000001	0.0486689411	-0.039613765	-0.0094892416	-0.061570449699999995	0.0097701909	-0.041311702900000004	0.0534689772	-0.0450235321	-0.029307292599999996	-0.0271742537	-4.444e-06	0.0675457071	-0.0101707381	-0.0640330464	0.0295779485	0.055068527199999995	-0.0462681821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524575	0.0640785	0.0816285	-0.00136497	0.000232911	0.00179997
6983.6304	6142.6562	8722.139000000001	0.99455863	49.48679733	0.99235463	0.059408950000000016	0.049926547300000006	-0.0469046703	0.0351885608	-0.0455349778	-0.0066256514	-0.0145869014	0.0459450475	-0.0762507369	0.0038774053999999997	-0.0714635208	0.0032473434000000003	0.0459534914	-0.010639882199999999	-0.0637421101	0.0308500417	0.0539607542	-0.0479589113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0557103	0.051189	0.100916	-0.000949927	0.000212301	0.0018439
6965.2544	6135.021	8719.992	1.02370048	50.93682098	1.0137639	0.09428265000000002	0.0304536794	-0.049664376100000004	-0.0371798054	-0.0337728102	-0.0262139893	-0.1134357859	0.0226743862	-0.050372938799999996	-0.015694086	0.0396581575	0.0655133825	0.0735939164	-0.011108493700000001	-0.0634384091	0.0321082348	0.052809759500000004	-0.0495896202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524072	0.0689747	0.0855761	-0.00170146	0.000580237	0.00180629
6970.774	6136.1855	8710.572	1.01966012	50.73578644	1.00886917	0.105691	0.04849272650000001	-0.0476441756	0.0162500851	-0.045698021299999995	0.0041211576000000005	-0.0903061955	0.018669918799999997	-0.0531645691	-0.0067435749	-0.0251590012	0.0134495742	0.0082902452	-0.0115765491	-0.0631220041	0.033351961	0.0516164649	-0.051158268099999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0492133	0.0389882	0.072618	-0.00105712	0.000145697	0.00191846
6944.106	6127.714	8701.183	0.99337798	49.42805099	0.98936951	0.047231059999999984	0.0257078554	-0.0565363251	0.0062122586	-0.0499993271	-0.0213248936	-0.045956837199999996	0.0073459889	-0.0485347371	-0.042182217300000005	0.0140290249	0.034840422	0.0368735195	-0.0120440249	-0.0627929585	0.034580659900000005	0.0503818263	-0.0526628917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524884	0.0493316	0.0913556	-0.000949927	5.80808e-05	0.00202115
6946.1772	6136.6113	8703.827	0.97936541	48.7308197	0.981112	0.05977426000000001	0.0353083015	-0.0476340875	-0.0141244977	-0.0489445787	-0.0403223715	-0.0641862948	0.0217340688	-0.0554445471	-0.0089033381	-0.019997119	0.053952149500000005	-0.0177792213	-0.0125108976	-0.0624513383	0.035793777799999996	0.0491068326	-0.0541016081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572768	0.0506562	0.0800034	-0.00132065	0.000449719	0.00193733
6949.326	6135.101	8708.347	0.98174083	48.84901428	0.98055494	0.04487885	0.022276297599999998	-0.0513221027	0.0248654999	-0.0375241125	-0.06925273559999999	-0.023953941200000002	0.0013527601999999998	-0.0665630093	0.0102442097	0.0157099412	0.0761321737	-0.012498916799999999	-0.012977144099999999	-0.0620972117	0.0369907683	0.047792504900000005	-0.0554726167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524591	0.0482616	0.0954807	-0.00106636	0.000274364	0.00192319
6952.4004	6128.8145	8713.549	0.99776697	49.64643478	0.99135619	0.0716428	0.020204345500000002	-0.0626697918	-0.0063582657	-0.0482366482	-0.0722631799	-0.0346137746	-0.010139965400000001	-0.04948819559999999	0.0042396368	-0.0072026043	0.0692053303	0.0327327536	-0.0134427408	-0.0617306498	0.0381710919	0.046439896200000004	-0.056774201600000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524548	0.08013739999999998	0.0871379	-0.00154422	0.000265396	0.00178162
6966.5977	6134.0913	8714.818000000001	0.98752481	49.1368103	0.98560244	0.08379285	0.0327412342	-0.0543583745	0.0187800182	-0.0326778138	-0.041171587999999995	-0.022376149900000003	0.0178458978	-0.0655628987	-0.0219105509	-0.0050129975	0.0204476912	0.0576843665	-0.0139076646	-0.061351725999999995	0.0393342168	0.0450500897	-0.058004734100000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0570698	0.0443843	0.0812909	-0.00104487	0.000219071	0.0019875
6952.6140000000005	6137.986999999999	8714.556	0.98421276	48.97201157	0.98318243	0.0442623	0.0177569118	-0.059900644100000004	-0.0099300363	-0.027403247599999996	-0.09635302720000001	-0.0309018179	-0.0001217701	-0.0569088822	0.0193850258	-0.0349496315	0.047273666	-0.062747177	-0.014371891999999999	-0.060960516	0.040479619	0.0436241988	-0.059162674000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524222	0.0516367	0.09336970000000003	-0.00107268	0.000522441	0.00191301
6964.0986	6141.316	8714.176	0.98461723	48.99213791	0.98649025	0.06097279999999997	0.0296436433	-0.06338173	-0.0198916053	-0.0414752671	-0.042117910999999994	-0.0797387259	0.0198066454	-0.044357706399999995	-0.0110422063	-0.0156684531	0.0257015606	0.0631324122	-0.0148353999	-0.0605570983	0.0416067824	0.0421633655	-0.060246572199999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0554953	0.0692646	0.0862311	-0.0016136499999999997	0.000497987	0.00181577
6972.2344	6141.885	8710.445	1.01704895	50.60586166	0.99868304	0.0902708	0.025904183100000002	-0.0655685488	0.0609638283	-0.054098838899999994	-0.008822880600000001	0.0029465573	0.007075870600000001	-0.0870982564	-0.0046475096	-0.0816371464	0.004413861	-0.0135306786	-0.0152981651	-0.0601415537	0.042715199100000004	0.04066876	-0.061255072300000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052485	0.0403716	0.0838408	-0.00102551	0.000197163	0.00204635
6970.6885	6131.3633	8710.31	0.9913317	49.32623291	0.98860198	0.06022515000000001	-0.0026728382	-0.055916162199999994	0.0395526922	-0.0339752602	-0.059497031500000006	0.0266322258	-0.020885328999999998	-0.0762435082	0.0035285169	-0.0327627271	0.069988068	0.0618195294	-0.0157601644	-0.059713965300000005	0.043804369800000006	0.0391415793	-0.062186912000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524807	0.0622673	0.0995897	-0.00131237	0.000256138	0.00194066
6992.2935	6145.161	8719.042	1.02072048	50.7885437	1.00216222	0.03810775000000001	-0.0211833665	-0.0652102358	0.0577768397	0.0533989352	0.008264435300000001	0.023366878900000002	-0.0277667765	-0.059975109299999996	0.0674560565	-0.0364794361	-0.015561718	-0.0341550014	-0.0162213747	-0.0592744188	0.044873803600000005	0.0375830468	-0.0630409252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524639	0.0454777	0.08782529999999998	-0.00124782	0.000370597	0.00192893
6987.9106	6134.1885	8732.304	1.02437651	50.97045898	1.00433183	0.0509467	-0.046791794000000005	-0.0534890075	0.0011367572	0.1044558064	-0.0550424177	0.08426503800000001	-0.059466690499999995	-0.056583716	0.08193441900000001	0.0587340018	0.0035244146000000002	0.013780284399999999	-0.0166817728	-0.058823002199999995	0.0459230187	0.035994410899999996	-0.0638160432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0578011	0.0563651	0.102079	-0.00109405	0.000252609	0.00206654
6968.8677	6139.15	8739.617	1.01110673	50.31018829	1.00100362	0.0820845	-0.0689262687	-0.0315897549	-0.043176801900000006	0.057592236500000005	-0.0322437717	0.0423999391	-0.0681264783	-0.0204001126	-0.0020500391	0.036287095299999995	0.0373801209	0.0241123125	-0.0171413358	-0.05835980599999999	0.046951542400000004	0.0343769439	-0.06451129580000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0524347	0.0704511	0.0920966	-0.00165959	0.000573873	0.00190035
6966.5913	6150.6685	8743.603000000001	0.99193937	49.3564682	0.99100816	0.06623385	-0.0576691888	-0.022649516499999998	-0.0755180786	0.016443917199999998	0.020721483	0.0644218083	-0.0579618924	-0.006375299399999999	-0.042861125099999994	-0.0011029982	-0.0568613593	-0.0393682919	-0.017600040600000002	-0.0578849228	0.0479589113	0.0327319415	-0.0651258129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0630249	0.0473369	0.09195660000000001	-0.00109099	0.000505504	0.00191117
6985.1143	6139.2314	8743.822	0.98300505	48.91191864	0.98303199	0.07677834999999998	-0.07523696490000001	-0.0061188182	-0.0439958358	0.0206450558	0.0321694768	0.0417872848	-0.08411514369999999	0.0060177671999999995	-0.0515436918	0.025655531699999998	-0.0418511479	0.0533247334	-0.0180578643	-0.0573984478	0.048944671399999994	0.031060721200000002	-0.0656588255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0569807	0.07953269999999998	0.09966970000000003	-0.00154356	0.000613179	0.00185491
6985.048000000001	6132.557	8739.062	0.99715894	49.61618042	0.99483663	0.03891315	-0.08198872509999999	0.011993722	-0.0298773433	-0.0171052892	0.057936502699999996	0.017579101399999998	-0.08765274710000001	0.0090388626	-0.068791769	0.018255032	-0.0263699615	0.0840839173	-0.018514783899999998	-0.056900478399999996	0.049908378600000004	0.0293646218	-0.0661096666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0583593	0.0681538	0.08912649999999998	-0.00134823	0.000633838	0.00195117
6971.3564	6144.7446	8733.419	1.03608322	51.55295563	1.01494467	0.0938253	-0.0640135759	0.026386907999999997	-0.0689632276	-0.0567901138	0.0232644187	0.0466130483	-0.0424554012	0.0331245948	-0.0880819645	-0.0347032486	-0.0409877876	-0.05425922389999999	-0.018970776499999998	-0.0563911142	0.0508495987	0.027645001699999998	-0.0664777718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0577358	0.0491407	0.104686	-0.000829732	0.000150962	0.00212238
6987.9653	6141.234	8733.317	1.04363716	51.92882156	1.01933026	0.13610905000000004	-0.0421981037	0.0587000388	0.026811625	-0.0597303227	-0.0721608992	0.024999482200000003	-0.0366197745	0.0650242405	-0.0223845573	-0.0467950506	0.0331071736	0.032544625699999996	-0.0194258194	-0.0558704575	0.0517679077	0.025903238399999997	-0.0667626806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0649039	0.0936811	0.117987	-0.0013301	0.000738405	0.0017882
7022.1255	6137.1924	8743.112	1.05931365	52.70884705	1.02605104	0.05792535	-0.0237913616	0.0651049196	0.10504895869999999	0.0710659579	-0.0564856845	-0.0299818562	-0.0111139151	0.07447619	0.1444508239	0.023089373	0.0151920325	-0.0120711201	-0.019879889799999998	-0.0553386122	0.0526628917	0.0241407269	-0.0669640363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0742454	0.0648663	0.110462	-0.0012801	0.000878376	0.00184311
6981.1357	6136.9277	8745.107	1.04368508	51.93120956	1.0112108	0.050804899999999986	0.025097595299999997	0.0566474571	-0.0278530148	0.08237063	-0.0561012008	-0.013744916999999999	0.026663955099999997	0.0498805283	0.0006737663	0.0898022599	0.032701583799999996	0.024712505	-0.0203329649	-0.0547956851	0.0535341475	0.022358878999999998	-0.067081587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069672	0.0639014	0.118833	-0.000949928	0.000655576	0.00202805
6977.1597	6133.8755	8751.086	1.00831604	50.17133331	0.99916285	0.05293805	0.0567010786	0.0326299566	-0.0805469386	0.0023297984	-0.0232024778	0.005610331999999999	0.0609489915	0.0160720799	-0.0980522513	0.0553937247	-0.0210257469	0.0101686324	-0.0207850219	-0.054241784800000005	0.0543812826	0.0205591221	-0.0671151855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0696963	0.07675379999999998	0.09964	-0.00128736	0.000576931	0.00202676
6986.3853	6138.7812	8753.311	1.00913298	50.21198273	1.00015831	0.06969090000000001	0.0691533938	-0.0155152232	-0.0050300173	-0.0215191727	0.0093660103	0.0398315797	0.0583443162	-0.043487985199999996	-0.0234030639	-0.0063106315	-0.0199308009	-0.041529716099999996	-0.021236038500000002	-0.0536770222	0.055203915199999995	0.0187428975	-0.06706478980000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666397	0.0627342	0.114117	-0.000555381	0.000573336	0.00205394
6990.553000000001	6141.203	8745.171999999999	1.01142657	50.32610321	1.00123346	0.07031155000000001	0.0345749141	-0.0302820982	0.036644375	-0.0523017241	0.024349491400000003	0.015627095900000002	0.0193702252	-0.0259228965	0.021940852400000002	-0.0335985528	0.012781860800000001	-0.007308968000000001	-0.021685991800000002	-0.0531015104	0.0560016747	0.0169116602	-0.066930463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667948	0.0800552	0.0996466	-0.0011602	0.000653628	0.00197175
7003.0015	6149.7173	8744.738000000001	1.05548179	52.51818466	1.01467609	0.06941310000000002	0.0144691227	-0.0627693732	0.09449756349999999	0.0450164429	0.052256011799999995	0.0805250948	0.010565751699999999	-0.06604224639999999	0.0340474516	-0.0689426417	-0.11096973119999999	-0.0019340657	-0.022134859399999998	-0.0525153647	0.056774201600000004	0.0150668768	-0.06671237320000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0665395	0.0600203	0.11193	-0.000620117	0.000505691	0.00202052
6984.387	6139.2686	8736.648000000001	1.02513587	51.00824356	1.00661445	0.049922200000000014	-0.039613274	-0.0494759879	0.0085153219	0.05843836980000001	0.0181044672	0.019885461	-0.0366848915	-0.0362259259	0.0371878186	0.0291734449	-0.010957193300000001	-0.031956393300000004	-0.0225826188	-0.0519187025	0.057521148	0.0132100251	-0.0664107933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062461	0.080076	0.112252	-0.0009507090000000002	0.000579569	0.00212537
6988.965999999999	6153.811	8740.251	1.02036369	50.7707901	1.00594282	0.04611015	-0.0480266632	-0.0300487158	-0.064998943	0.038142731400000005	0.0510172267	-0.0016921848999999999	-0.06207251900000001	-0.0222346651	-0.07241067799999999	0.0479543049	-0.0721877271	-0.030952297900000002	-0.0230292477	-0.0513116432	0.058242177199999995	0.0113425924	-0.0660261007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0632585	0.06266090000000002	0.0969877	-0.000784574	0.000579569	0.00203884
6970.3936	6139.7188	8729.393	1.0090872	50.20970535	0.99886638	0.09930911999999997	-0.0542463313	0.0017318920999999999	-0.0602704549	-0.0381050462	0.0291112081	0.0319274932	-0.044914629000000005	0.0156978407	-0.0196691049	0.0186325959	-0.048904081399999993	-0.0858845749	-0.023474723599999997	-0.05069430849999999	0.0589369643	0.0094660744	-0.0655587769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0558392	0.08008759999999998	0.120416	-0.000576254	9.47126e-05	0.00236636
6975.8247	6136.593000000001	8717.946	0.9987886	49.69726944	0.99222642	0.04136522500000001	-0.06342942110000001	0.0306113496	-0.02780803	-0.060577741399999996	0.0519334333	-0.05589849400000001	-0.0525758895	0.048106132	-0.0466923444	-0.030334538799999998	-0.025400801400000003	0.026289604900000003	-0.0239190242	-0.050066821799999994	0.0596051964	0.0075819742	-0.0650094067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0559383	0.0854744	0.110965	-0.00103419	6.04321e-05	0.00233001
6975.3257	6144.7266	8706.485999999999	1.01114309	50.31199646	0.99850148	0.05117989500000001	-0.046001306	0.0459119637	0.0183927572	-0.08685112240000001	-0.0001500288	-0.0170090074	-0.013588583500000001	0.0640694191	-0.0535476514	-0.0862329898	0.0063335587	-0.0121843201	-0.024362127400000003	-0.049429309000000005	0.060246572199999994	0.005691801	-0.0643786777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0648947	0.0684066	0.122425	-0.0008995319999999998	0.000104638	0.00223496
6958.419	6129.369000000001	8703.258	1.02314568	50.90921783	0.99972832	0.051083179999999985	-0.0307284452	0.0718683801	0.0582229841	-0.0168478937	-0.0295088351	-0.0355112935	-0.0122228823	0.0698182611	0.0644511573	-0.0327311098	0.0942474485	-0.0388774839	-0.0248040108	-0.0487818976	0.060860802900000004	0.0037970687	-0.0636673792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0613834	0.0976237	0.119095	-0.00103772	5.95104e-05	0.00211778
6975.365	6132.72	8701.28	1.01115775	50.31272888	0.99837428	0.04050613	-0.004898594	0.07268517070000001	0.0769803632	0.058694782599999995	-0.0093284063	-0.066494656	0.0133210095	0.0665115067	0.0727195041	0.0139962148	-0.04085977	0.046961292	-0.0252446525	-0.0481247173	0.061447611799999996	0.001899295	-0.06287640139999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0609064	0.07722629999999998	0.108604	-0.00109508	0.000177135	0.00210995
6968.267	6132.241999999999	8701.237	1.00364542	49.93893433	0.99259466	0.029676899999999992	0.024689471	0.0642190441	0.0284242452	0.0699755999	-0.0068111162	-0.0095406003	0.0381700358	0.0582453701	0.08746291939999999	0.0186515851	-0.0160591284	-0.0295695769	-0.025684030299999997	-0.0474578998	0.0620067343	0.0	-0.0620067343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0603175	0.0779611	0.122604	-0.000918003	0.000191142	0.00220593
6965.705	6138.9487	8706.623	1.00729859	50.12070465	1.00277841	0.08070204999999998	0.0365034135	0.0592367912	-0.0403740717	0.0473592883	0.005323605	-0.0276411314	0.04955114769999999	0.0485026388	-0.0124451242	0.0635031058	0.027943726000000002	-0.0089363094	-0.026122122200000004	-0.0467815785	0.0625379185	-0.001899295	-0.0610594661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0508765	0.09150970000000001	0.10692	-0.00149099	0.00014406000000000003	0.00198543
6956.0215	6130.899	8709.549	1.02131414	50.81808472	1.0101434	0.07210145000000001	0.062988577	0.0239547626	-0.056483014000000005	0.028938916000000002	-0.0257280077	0.0247639844	0.0583873793	-0.006873628299999999	-0.034272485400000004	0.09426563310000001	-0.0005395438	-0.0156646266	-0.026558906299999997	-0.0460958889	0.0630409252	-0.0037970687	-0.0600357824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0629314	0.0813712	0.12064	-0.000883316	0.000134253	0.00209171
6944.654	6125.3506	8709.27	1.0063951	50.07575226	0.99716759	0.034600299999999966	0.0725929798	-0.0052685615	-0.0471272189	-0.0126627947	-0.002622147	-0.0021997434	0.0645769076	-0.017201358899999998	-0.0999159968	0.0229974508	0.043623240599999995	-0.0155853585	-0.026994360800000002	-0.0454009682	0.06351552769999999	-0.005691801	-0.0589369643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572227	0.0915603	0.11514700000000003	-0.00110762	0.000172279	0.00209357
