CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	X	Y	Z	RotX	RotY	RotZ
6701.941999999999	7088.4995	9854.373	0.91648799	43.7122612	0.93965238	0.09978549999999997	0.005462447	0.0076456434	0.0040115490000000005	0.0568476776	-0.0206660881	-0.0044187565	0.005380622	0.0083185581	-0.008405728000000001	0.0004629735	-0.0266917295	0.0775119799	0.049976111600000005	0.0079463487	-0.0380887881	-0.0649251911	-0.059035915099999996	-0.023389462000000003	0.0	0.0	0.0	0.0	0.0	-0.0273761	0.07231329999999998	-0.044569	0.00293503	0.0010322	-0.00102256
6712.342	7084.672	9865.225	0.94482934	45.06401443	0.95131862	0.0889318	-0.0057472377	0.0008606031	-0.009906275899999999	0.0683149784	0.0176098106	0.0185037892	0.0131232884	0.0040873284000000005	-0.010279611	0.0252212296	0.0130735578	0.0696389399	0.049663901399999995	0.007015165899999999	-0.0392351387	-0.0653422184	-0.057902761799999994	-0.0207361679	0.0	0.0	0.0	0.0	0.0	-0.0164213	0.0754743	-0.061981	0.00195546	0.0011224300000000002	-0.00110084
6698.8477	7098.340999999999	9862.323	0.90335888	43.08606339	0.93510592	0.046942299999999985	-0.027558625099999998	-0.0227438727	0.0021785609	0.0592357554	0.035125985299999996	0.0164289411	0.025156004500000002	0.011806429299999999	-0.024861429100000002	0.0538831441	0.0419246534	0.09080508970000001	0.049349249000000005	0.0060826032999999995	-0.0403641255	-0.0657078379	-0.056698431699999996	-0.0180461701	0.0	0.0	0.0	0.0	0.0	-0.0274194	0.0528018	-0.0647972	0.00213163	0.0011012900000000002	-0.00108904
6702.981	7097.9980000000005	9863.004	0.93029732	44.37090302	0.93988562	0.06883270000000001	-0.035009201499999996	-0.0397421646	0.0146925051	0.0706769894	0.0270455047	0.0153561548	0.027099636200000003	0.0117520146	-0.021812495	0.060161566799999996	0.0402873287	0.0567631767	0.049032169800000004	0.0051488443	-0.041475248799999996	-0.0660217619	-0.0554244053	-0.0153242299	0.0	0.0	0.0	0.0	0.0	-0.0287972	0.0636709	-0.0449222	0.0027021	0.000993854	-0.00103273
6734.6865	7085.831	9855.256	0.97907788	46.69750977	0.96252668	0.07348749999999998	-0.0438747515	-0.0564418893	0.0002550361	0.0090171414	0.0286566704	0.0341323369	0.0151091556	0.0152186576	-0.0001476307	0.0526354513	0.0613900564	-2.02341e-05	0.0487126795	0.0042140726	-0.042568017	-0.06628374349999999	-0.0540822485	-0.0125751653	0.0	0.0	0.0	0.0	0.0	-0.0138912	0.0614446	-0.0645676	0.00221662	0.00114484	-0.000935
6799.258000000001	7085.8027	9832.14	0.95444876	45.5228157	0.95845121	0.0350056	-0.04300961019999999	-0.026138649	-0.0194923185	-0.0643770884	0.027205022599999996	0.0119897184	0.0207404094	0.019168974499999998	-0.0098085076	0.035455417	0.060938471200000004	-0.0418421787	0.048390793700000004	0.0032784719	-0.0436419463	-0.0664935765	-0.0526736113	-0.0098038422	0.0	0.0	0.0	0.0	0.0	-0.024823	0.0532075	-0.0683863	0.00228169	0.0011713	-0.00108383
6694.565	7089.826	9822.828000000001	0.96599615	46.07357407	0.96186721	0.0847201	-0.0243597453	-0.0228104926	0.0149349383	-0.07281252099999999	-0.032934159500000004	-0.0141756069	0.023784062400000004	0.015077545900000001	-0.012419241200000002	0.0294393186	0.0179984575	-0.0713307153	0.048066528399999996	0.0023422264000000003	-0.0446965615	-0.0666510959	-0.0512002252	-0.007015165899999999	0.0	0.0	0.0	0.0	0.0	-0.0220325	0.0658533	-0.0448895	0.00286594	0.00104387	-0.00087977
6664.2519999999995	7081.2603	9828.681	0.95221061	45.41606522	0.95936847	0.12095700000000002	-0.0024072473	0.0094277515	-0.0176980946	-0.0760835552	-0.020656253700000002	-0.0114843101	0.010578946799999999	0.021557851099999997	-0.0019432751000000002	-0.0642264422	-0.0079978158	-0.0703554648	0.0477398993	0.0014055201000000002	-0.0457313959	-0.0667561777	-0.049663901399999995	-0.0042140726	0.0	0.0	0.0	0.0	0.0	-0.0104958	0.054295	-0.0717535	0.00182807	0.0011405	-0.00116523
6674.8745	7079.785	9832.067	0.96751142	46.14584351	0.96536058	0.05935879999999999	0.0155700631	0.0323979231	-0.0226033825	-0.0383900061	-0.035745380800000004	-0.0235886891	0.0122883256	0.0144937784	0.007627058000000001	-0.0190963857	-0.0496822801	-0.0427989041	0.0474109227	0.00046853739999999996	-0.0467459915	-0.0668087393	-0.048066528399999996	-0.0014055201000000002	0.0	0.0	0.0	0.0	0.0	-0.016132	0.0541255	-0.0626344	0.00255245	0.001142	-0.00100243
6671.433000000001	7068.7856	9826.164	0.96478856	46.01597595	0.96289408	0.059251100000000015	0.032026487799999996	0.0523903546	-0.0228281549	-0.017876801	-0.059205264	-0.0190889611	0.0014943862	0.007042044	0.0084004032	-0.031477346600000004	-0.0825014113	-0.0417055021	0.047079614699999994	-0.00046853739999999996	-0.0477398993	-0.0668087393	-0.0464100697	0.0014055201000000002	0.0	0.0	0.0	0.0	0.0	-0.0209983	0.0704727	-0.0451648	0.00252554	0.00143876	-0.00109012
6762.005	7061.77	9829.416	1.00248361	47.81385803	0.97309786	0.0945458	0.0401518742	0.0749394034	-0.0319089328	0.042311954000000006	-0.0008837825	0.0092169588	0.0022978697	0.0099147882	0.0195842172	-0.0628354281	-0.0562578917	0.06652234580000001	0.0467459915	-0.0014055201000000002	-0.0487126795	-0.0667561777	-0.0446965615	0.0042140726	0.0	0.0	0.0	0.0	0.0	-0.0137848	0.0658155	-0.0780499	0.00182807	0.00129749	-0.00124718
6722.454000000001	7077.541	9828.868	0.96870357	46.20270538	0.96586072	0.1167988	0.023302076600000002	0.0279679573	-0.0029444378999999997	0.0731391805	0.007379645799999999	0.0047630418	0.0038377025	0.0086598404	0.0009065846000000001	0.0181260557	-0.022964025699999998	0.0728156205	0.0464100697	-0.0023422264000000003	-0.049663901399999995	-0.0666510959	-0.0429281103	0.007015165899999999	0.0	0.0	0.0	0.0	0.0	-0.0161204	0.0540963	-0.052479	0.00279797	0.00105067	-0.000920438
6716.97	7056.147	9833.473	0.97887856	46.68800354	0.96794909	0.07958009999999999	-0.0112330173	-0.0254350896	0.0205435837	0.0834501397	0.0213044528	0.0177547833	-0.0135776582	-0.0078925182	0.020525134599999998	0.0668284939	0.014270388500000002	0.050421699699999996	0.0460718656	-0.0032784719	-0.0505931442	-0.0664935765	-0.0411068897	0.0098038422	0.0	0.0	0.0	0.0	0.0	-0.016106599999999995	0.0648605	-0.056915	0.00194092	0.0012947	-0.00110668
6694.8369999999995	7059.2344	9843.189	0.94397575	45.02330017	0.95464242	0.06078930000000001	-0.0259080313	-0.0406531438	0.0200589404	0.0534565672	0.010525231999999999	0.023337954900000003	-0.0023751452	-0.0065074167	0.0164796401	0.057364703200000006	0.0036181665	0.0364698185	0.0457313959	-0.0042140726	-0.0514999966	-0.06628374349999999	-0.0392351387	0.0125751653	0.0	0.0	0.0	0.0	0.0	-0.0227707	0.048969	-0.07189420000000002	0.00226586	0.00115641	-0.00110854
6722.969	7069.5757	9861.094000000001	0.97694373	46.5957222	0.96779805	0.1113659	-0.031436684900000005	-0.0598086314	0.0296763243	0.0570173091	-0.044488719100000004	0.0062158991	-0.001265456	-0.0003259616	0.001680152	0.0983359992	-0.0046047155	-0.022636599599999998	0.0453886775	-0.0051488443	-0.0523840572	-0.0660217619	-0.037315158	0.0153242299	0.0	0.0	0.0	0.0	0.0	-0.0215788	0.0708638	-0.0395215	0.00312647	0.00119731	-0.00089192
6735.639	7064.155	9866.457	1.03034794	49.1428566	0.98444486	0.13631370000000004	-0.0532637524	-0.0682595801	0.0060729248	0.0006172999	-0.0316093796	0.0350293302	0.0071085088	-0.0040225064000000005	0.021553136299999998	0.0343869293	0.0537988835	-0.0455380251	0.045043727	-0.0060826032999999995	-0.053244934800000004	-0.0657078379	-0.0353493077	0.0180461701	0.0	0.0	0.0	0.0	0.0	-0.0161103	0.0467591	-0.071589	0.00203402	0.0013720300000000004	-0.00111821
6745.6646	7068.14	9855.537	0.99495745	47.45489502	0.96948647	0.03903159999999999	-0.0459271713	-0.0352105436	-0.0050149117	-0.0760898195	-0.007384909499999999	0.0318680701	0.0097978139	0.0006521652	-0.0007753085	0.0193898577	0.020870281	-0.0704815089	0.0446965615	-0.007015165899999999	-0.0540822485	-0.0653422184	-0.033340004300000003	0.0207361679	0.0	0.0	0.0	0.0	0.0	-0.0221256	0.0419013	-0.0824585	0.00227299	0.00127076	-0.00111267
6712.6826	7084.1416	9855.295	0.96495932	46.02412033	0.96533126	0.1147027	-0.019802631799999998	-0.006507015200000001	0.0229075	-0.0638710869	-0.06159683480000001	0.0087883526	0.0164213153	0.0065650911	0.000574346	0.0184773564	-0.021485286200000002	-0.11656949119999999	0.0443471981	-0.0079463487	-0.0548956277	-0.0649251911	-0.0312897179	0.023389462000000003	0.0	0.0	0.0	0.0	0.0	-0.0269421	0.0561901	-0.049297	0.00329209	0.00134082	-0.0009531120000000002
6681.0015	7071.1123	9851.37	0.97955263	46.72015381	0.97189951	0.123013	0.0176406708	0.041223229	-0.0024033517	-0.058436181399999995	-0.0414053401	0.0365564085	0.0149110346	-0.0072249559	0.0069093683	-0.0253092689	-0.0377175602	-0.0461168062	0.043995653899999994	-0.0088759684	-0.0556847123	-0.0644570841	-0.0292009687	0.0260013558	0.0	0.0	0.0	0.0	0.0	-0.0160477	0.0622391	-0.0690262	0.00198545	0.00152076	-0.00119334
6691.999	7081.222	9853.5625	0.95105177	45.36079407	0.95561194	0.07611779999999997	0.0357391949	0.0680235826	-0.0056952832999999994	-0.0323877903	-0.0247340641	0.0409967761	0.013769725600000001	-0.0040036046	-0.0037367378000000002	-0.025287494	-0.04607773230000001	-0.020833235500000002	0.0436419463	-0.0098038422	-0.0564491533	-0.0639382656	-0.027076324199999998	0.028567226299999998	0.0	0.0	0.0	0.0	0.0	-0.0259815	0.0338998	-0.0851224	0.00230046	0.00145668	-0.00113746
6749.5986	7087.8076	9857.746	1.01916981	48.60971451	0.98144758	0.13113475000000002	0.044935201900000006	0.081917769	0.0070951838	0.021707654	-0.0206639717	0.0455717755	0.024661312799999998	0.0047087127	-0.0024260382000000002	0.0031169303	-0.08952313199999999	0.0098665599	0.0432860926	-0.0107297877	-0.057188612199999996	-0.0633691439	-0.0249183963	0.0310825318	0.0	0.0	0.0	0.0	0.0	-0.0181778	0.0458937	-0.0598503	0.00344848	0.00164538	-0.000752879
6741.9976	7080.647	9862.042	1.02133167	48.71282196	0.99010903	0.15084955	0.017638410900000002	0.028348686600000002	0.0181029649	0.0506901555	0.0526611519	0.0746620691	0.0241421239	0.0094995861	0.0135467086	0.0300372415	0.0035606338	0.0650481039	0.0429281103	-0.0116536226	-0.057902761799999994	-0.06275016679999999	-0.0227298375	0.033542820099999995	0.0	0.0	0.0	0.0	0.0	-0.018358	0.0506389	-0.0825149	0.00174578	0.00127491	-0.0011449
6707.78	7080.4185	9863.893	0.93436295	44.56481552	0.94936568	0.07046315	-0.0039887533	-0.0089218515	0.038895953999999996	0.0478374695	0.0313431657	0.061006333499999996	0.0265242027	-0.0006755386	-0.0072175414	0.091097098	-0.0006582921	0.0686008909	0.042568017	-0.0125751653	-0.0585912861	-0.062081820999999995	-0.0205133381	0.0359437363	0.0	0.0	0.0	0.0	0.0	-0.0286142	0.0420154	-0.0765966	0.00247972	0.00127491	-0.000965537
6700.554	7088.078	9877.608	0.96919221	46.22600937	0.96430194	0.06580580000000001	-0.0209543974	-0.0321937732	0.0416921894	0.0616782518	0.0072980288	0.04956527610000001	0.0197011245	0.00492733	0.0036326437	0.0884694182	-0.0181279227	0.031101452	0.0422058304	-0.0134942346	-0.0592538804	-0.061364632599999996	-0.0182716227	0.0382810309	0.0	0.0	0.0	0.0	0.0	-0.028621	0.0658891	-0.0546044	0.00278253	0.00127491	-0.000869685
6728.968000000001	7083.2876	9895.185	1.00969136	48.15763474	0.97885907	0.12976975	-0.0448522189	-0.0504506819	0.009819447700000001	0.0194585527	0.023538155499999998	0.0552195215	0.021225631800000002	-0.0110995437	-0.0025100221	0.0800019641	0.0415984394	0.0248405432	0.0418415684	-0.014410649499999999	-0.059890251299999996	-0.0605991658	-0.016007447	0.040550566600000004	0.0	0.0	0.0	0.0	0.0	-0.0201619	0.0539631	-0.09096630000000001	0.00158384	0.00135191	-0.00105445
6740.6616	7087.579000000001	9879.049	0.99414903	47.41633606	0.96770346	0.08273835	-0.054982536	-0.0446658599	0.012632468300000001	-0.0426862883	0.0014634247	0.0288524986	0.0222201948	0.0017383467000000002	-0.0149187243	0.0662401749	0.0374873499	-0.0497331943	0.041475248799999996	-0.0153242299	-0.060500117400000004	-0.0597860227	-0.0137235942	0.042748326399999995	0.0	0.0	0.0	0.0	0.0	-0.0229443	0.0508784	-0.0754235	0.00255742	0.00133766	-0.000815711
6754.3115	7084.899	9862.255	0.97544497	46.52423859	0.96425205	0.09926345000000003	-0.0367139172	-0.0145198952	0.015529615600000001	-0.0739532816	-0.0318798724	0.0008419842999999999	0.0223173883	-0.0044877214	0.0100956396	0.0292767569	-0.0035965996	-0.09396403800000001	0.0411068897	-0.016234796200000002	-0.0610832087	-0.05892584309999999	-0.0114228717	0.044870420099999996	0.0	0.0	0.0	0.0	0.0	-0.0106267	0.0839468	-0.0605533	0.00315072	0.0013704600000000004	-0.000661666
6743.8716	7078.595	9855.118	1.02974117	49.1139183	0.99168396	0.11959535	0.0042881392999999995	0.0574550727	-0.014420394199999999	-0.0480172379	-0.012106643700000001	0.0173599943	0.015405975300000001	-0.00406305	0.0045996045	-0.021355327799999997	-0.047906999900000004	-0.0376436919	0.0407365092	-0.017142169	-0.0616392671	-0.0580193038	-0.0091081076	0.046913091500000004	0.0	0.0	0.0	0.0	0.0	-0.0147286	0.0859896	-0.08219659999999998	0.00166737	0.00127491	-0.000918913
6669.6304	7079.8613	9836.527	0.96067578	45.81981659	0.96042466	0.08892709999999998	0.0312901971	0.046879152800000004	0.0009415183	-0.0277813139	-0.009240981	0.013863340200000001	0.0269428133	0.0121747655	0.0006442341000000001	-0.043399555	-0.030517517799999998	-0.0015036748	0.0403641255	-0.0180461701	-0.062168046500000004	-0.0570671179	-0.0067821475	0.048872725	0.0	0.0	0.0	0.0	0.0	-0.0228255	0.0586572	-0.08170819999999998	0.00260869	0.0011604400000000004	-0.000914515
6654.223000000001	7070.193	9833.367	0.93190455	44.44755936	0.94493175	0.10264635	0.0415397432	0.0511457526	0.0187964165	-0.0090236113	-0.0302362218	0.012512561100000002	0.003778442	-0.0166959368	0.013794633600000002	0.0145054811	-0.0891202271	-0.0022276920000000003	0.0399897569	-0.018946621599999998	-0.062669313	-0.0560700347	-0.0044478504	0.0507458521	0.0	0.0	0.0	0.0	0.0	-0.0146295	0.0868226	-0.053637	0.00310093	0.00122997	-0.00071201
6747.828	7077.161999999999	9840.174	0.98205888	46.83969116	0.96497953	0.09285110999999997	0.0313389991	0.0498855508	0.009545072199999999	0.032182563	0.011161868899999998	0.035651285299999995	0.0166913835	-0.0016838142000000001	0.0238650762	-0.030961430699999997	-0.0687734134	0.046462324000000006	0.0396134218	-0.0198433463	-0.0631428446	-0.055028838499999996	-0.0021080858	0.0525291571	0.0	0.0	0.0	0.0	0.0	-0.00746939	0.0869208	-0.0799674	0.00202379	0.00126739	-0.0007826979999999999
6668.757	7068.5635	9826.803	0.91898179	43.83120346	0.94088763	0.08301730999999998	0.0267024208	0.0194164382	0.0326104487	0.031437296499999996	0.0256020907	0.0245737987	0.0048606227	-0.0012038818	0.0062508031000000006	0.018407689799999998	-0.0545862094	0.056379058899999994	0.0392351387	-0.0207361679	-0.0635884319	-0.053944348499999996	0.0002342702	0.0542194837	0.0	0.0	0.0	0.0	0.0	-0.0226193	0.0583148	-0.07763449999999998	0.00272985	0.00127544	-0.0007582379999999998
6672.5527	7067.6924	9831.895	0.92771673	44.24782181	0.94347155	0.08035259999999998	0.0235674878	0.0052571238	0.0483350083	0.062253324900000004	0.0093208805	0.0157798519	-0.00082151	-0.0077102474	0.0177943658	0.06555384110000001	-0.052318724000000004	0.0720789327	0.0388549262	-0.0216249108	-0.06400587769999999	-0.052817417900000004	0.0025763381	0.05581383980000001	0.0	0.0	0.0	0.0	0.0	-0.0189683	0.0833126	-0.0481305	0.00306379	0.00123378	-0.000826634
6717.811	7071.639	9845.065999999999	1.01131797	48.23521423	0.97311074	0.1003318	-0.0174806971	-0.0494274413	0.044844513200000005	0.0424746046	0.046523742400000005	0.0429502289	0.011854871699999998	-0.013285141399999999	0.0167168096	0.0970680925	0.0097883004	0.0564305399	0.0384728031	-0.0225094002	-0.0643949971	-0.0516489334	0.0049152392	0.0573094034	0.0	0.0	0.0	0.0	0.0	-0.0102228	0.0750206	-0.076424	0.00223363	0.00125394	-0.000576938
6718.755	7069.3584	9824.072	0.94949776	45.2866745	0.95326769	0.04712370000000001	-0.0301165236	-0.049357941100000004	0.0365851592	-0.0154304917	0.046817186100000005	0.0275525223	0.007990739399999999	-0.005791441800000001	0.00823036	0.0655975387	0.0146106311	0.008116853299999999	0.0380887881	-0.023389462000000003	-0.064755618	-0.0504398143	0.0072480981	0.058703527199999994	0.0	0.0	0.0	0.0	0.0	-0.0157078	0.0597727	-0.0860263	0.00230363	0.00121367	-0.000802438
6680.778	7073.7583	9829.171	0.95263362	45.43624115	0.95389658	0.09702160000000003	-0.0211619952	-0.0564161695	0.0651010241	-0.0012865736999999999	-0.0135833474	0.012547062099999999	0.014300333500000002	-0.0145361524	0.0078888579	0.07438875980000001	0.035131055	-0.026270666600000003	0.0377029	-0.0242649232	-0.06508758070000001	-0.0491910117	0.0095720474	0.059993743700000005	0.0	0.0	0.0	0.0	0.0	-0.025885	0.07442279999999998	-0.0551427	0.00310881	0.00120917	-0.000785904
6678.78	7083.210999999999	9830.764000000001	0.93637985	44.66101074	0.94060498	0.05559655	-0.0250468755	-0.049917418399999997	0.0429310408	-0.0544619238	-0.029880150499999997	0.0033799267	0.011624788999999998	-0.0170624345	0.0053201557	0.06845671099999999	0.014916657600000001	-0.0780953732	0.037315158	-0.0251356115	-0.06539073849999999	-0.0479035083	0.0118842303	0.0611777691	0.0	0.0	0.0	0.0	0.0	-0.011306600000000002	0.0947341	-0.0555375	0.00286339	0.00129809	-0.000714003
6709.7866	7076.346	9827.284	0.95338905	45.47227097	0.9512139	0.09157186	-0.0071685913	0.008349565699999999	0.0184220579	-0.0846243173	-0.0041113312	-0.00664473	0.0197982963	-0.016845318999999997	0.0212722727	0.0091176064	0.0152462479	-0.0694731148	0.0369255809	-0.0260013558	-0.065664957	-0.04657831690000001	0.014181804499999999	0.062253507699999995	0.0	0.0	0.0	0.0	0.0	-0.00920369	0.07983569999999998	-0.0877321	0.00211714	0.00136717	-0.000746192
6647.5757	7084.8009999999995	9821.21	0.93128532	44.41802597	0.94680613	0.09108381	0.022669468199999997	0.0116070998	0.022222298999999997	-0.0636015427	-0.0379711875	-0.017027765900000002	0.0213351825	-0.0134742893	0.0066206455	-0.011775911100000001	-0.0110987545	-0.0652923376	0.036534188100000003	-0.026861985699999997	-0.065910115	-0.04521648019999999	0.0164619457	0.0632190552	0.0	0.0	0.0	0.0	0.0	-0.0247636	0.0717588	-0.0639241	0.00277077	0.00120104	-0.000799212
6664.2686	7069.923000000001	9815.519	0.94411856	45.03011322	0.94711792	0.05493885000000002	0.046055203600000004	0.04879586599999999	0.0023845276	-0.019695159099999998	-0.0640244876	-0.024314553399999998	0.0117292655	-0.0134152023	0.014787058700000001	-0.056844349	-0.0999349239	-0.04918839269999999	0.0361409987	-0.027717332	-0.0661261039	-0.0438190695	0.0187218512	0.0640727028	0.0	0.0	0.0	0.0	0.0	-0.0128957	0.08909849999999998	-0.0505254	0.00273701	0.00141335	-0.0007986309999999998
6768.0806	7072.4116	9819.076	0.99285591	47.35466003	0.96451676	0.0888672	0.050595485999999995	0.0566124471	-0.0027465422	0.045932758399999996	0.0164970223	0.0033412979	0.0067709323	-0.0061145968	0.0176985703	-0.033922709100000004	-0.0608780112	0.0885029838	0.0357460321	-0.028567226299999998	-0.0663128282	-0.0423871842	0.0209587429	0.0648129394	0.0	0.0	0.0	0.0	0.0	-0.0107953	0.097365	-0.0691896	0.00159158	0.00138972	-0.000770969
6658.053000000001	7072.6895	9804.28	0.92981744	44.34801483	0.94585818	0.11032245	0.041205428599999996	0.0143745782	0.0299444225	0.0473418019	0.023401236000000002	0.00294761	0.0071566727	-0.0080524122	0.0172743135	0.0246820288	-0.0674645834	0.0639737945	0.0353493077	-0.0294115016	-0.0664702053	-0.040921951	0.0231698711	0.0654384547	0.0	0.0	0.0	0.0	0.0	-0.016212899999999995	0.0557173	-0.08301949999999998	0.00225752	0.00122025	-0.000924104
6669.3364	7073.456	9814.564	0.92278349	44.01252747	0.94118339	0.09601295000000003	0.0291069077	-0.0049865889	0.0418162907	0.0745082717	-0.010396628599999999	-0.019273993	0.0010279716000000001	-0.0165124613	0.0143281813	0.055590729900000004	-0.0716174876	0.0425792739	0.0349508449	-0.0302499917	-0.0665981654	-0.0394245226	0.0253525178	0.0659481415	0.0	0.0	0.0	0.0	0.0	-0.0179568	0.07544639999999998	-0.0553723	0.00306822	0.00124997	-0.000826669
6715.3574	7068.3306	9835.47	0.97496551	46.50136948	0.96533227	0.09062213999999998	-0.0042981415999999995	-0.030504226000000002	0.012736695800000001	0.0943443348	0.0068502227	-0.0023025876000000002	0.0071024747999999995	-0.0136310367	0.013011132199999999	0.037823178799999996	0.0104617119	0.0784691176	0.0345506635	-0.0310825318	-0.0666966519	-0.037896077	0.027504	0.0663410978	0.0	0.0	0.0	0.0	0.0	-0.00709321	0.0739914	-0.0780799	0.00205148	0.00125107	-0.0007325899999999998
6718.124	7073.298000000001	9832.285	0.93707758	44.69429016	0.9502973	0.04574419	-0.0339040566	-0.0597121702	0.0227606562	0.059688313	-0.003699615	-0.005403959200000001	0.0044938813000000005	-0.006833088100000001	0.0165154878	0.10941542539999999	0.0089546687	0.0538090746	0.0341487831	-0.031908958	-0.0667656214	-0.0363378168	0.0296216729	0.0666166279	0.0	0.0	0.0	0.0	0.0	-0.0124685	0.0616772	-0.07615099999999998	0.00241938	0.00125497	-0.000581874
6744.3057	7077.198	9845.623	0.95996845	45.78607941	0.95287919	0.07206260000000002	-0.0381238441	-0.0680324885	0.027058943	0.0446757701	-0.056631706600000005	0.0014615607	0.005194167899999999	-0.0182701891	0.0307548977	0.0736493875	0.0274316298	-0.026015130499999997	0.033745223399999996	-0.0327291079	-0.0668050431	-0.0347509679	0.0317029336	0.0667742442	0.0	0.0	0.0	0.0	0.0	-0.0119351	0.0796628	-0.0559973	0.00301759	0.00122408	-0.000543176
6744.5215	7077.0947	9841.368	0.95571786	45.58334732	0.94776505	0.05868389000000001	-0.0457299868	-0.06650767860000001	0.0156433403	-0.0273061034	-0.0558907559	-0.004875627800000001	0.0037189999	-0.0227790065	0.0195456594	0.0363058867	0.0328264778	-0.0794027357	0.033340004300000003	-0.033542820099999995	-0.06681489980000001	-0.0331367787	0.033745223399999996	0.0668136677	0.0	0.0	0.0	0.0	0.0	-0.00973731	0.0919906	-0.07550529999999998	0.00260892	0.00130746	-0.000544132
6700.6	7070.9478	9839.091999999999	0.94489688	45.06723404	0.94906157	0.07691088999999998	-0.023390635099999998	-0.0104935527	0.0035468475	-0.0744884595	-0.023959056800000003	-0.007950468	0.0124793104	-0.023605171600000002	0.023864728999999998	-0.0120195275	-0.012917416200000002	-0.0695307624	0.0329331457	-0.034349934500000005	-0.066795187	-0.031496519300000005	0.0357460321	0.0667348285	0.0	0.0	0.0	0.0	0.0	-0.0124834	0.068903	-0.094236	0.00229581	0.00143937	-0.000746042
6651.596	7090.8228	9842.204	0.92828703	44.2750206	0.94437146	0.09472089999999997	0.0025538837	0.0046888406	0.028289233700000003	-0.062044744400000004	-0.0685836916	-0.0093246365	0.0191159113	-0.013056005800000001	0.0156445209	-0.0109742147	-0.0033162404	-0.07107254910000001	0.0325246677	-0.035150292400000005	-0.0667459134	-0.0298314801	0.0377029	0.0665378663	0.0	0.0	0.0	0.0	0.0	-0.012373	0.0744518	-0.0696803	0.00332033	0.0012531	-0.000825372
6664.7656	7074.4556	9834.690999999999	0.93591779	44.63897324	0.94555217	0.03598925000000001	0.037973043399999996	0.042678600700000006	0.0130527743	-0.0531790695	-0.0654703908	-0.0017513385	0.0094976376	-0.0169799655	0.0295610208	-0.0197582307	-0.0758586069	-0.0605479883	0.0321145902	-0.0359437363	-0.0666671009	-0.028142971099999997	0.0396134218	0.0662231296	0.0	0.0	0.0	0.0	0.0	-0.0176743	0.08955789999999998	-0.0741595	0.00315031	0.00122369	-0.000847995
6719.3433	7071.6235	9839.982	0.97224486	46.37160873	0.96645254	0.10345854999999998	0.0632370138	0.0724490503	0.011406233500000001	-0.0189536774	-0.0020484944000000002	0.015527005200000001	0.0059479316	-0.005702466	0.026493062999999997	-0.06488032219999999	-0.033520288100000004	0.0080073625	0.0317029336	-0.0367301103	-0.06655878429999999	-0.026432320699999998	0.041475248799999996	0.06579117570000001	0.0	0.0	0.0	0.0	0.0	-0.0121617	0.0864225	-0.08124789999999998	0.00177261	0.00151596	-0.000763522
6683.592	7083.778	9832.93	0.94107974	44.8851738	0.95203459	0.12315249999999997	0.052906321299999996	0.0644320826	0.0320764263	0.0175962696	-0.0026267554	0.0087419988	0.0159733094	-0.0168291852	0.002488371	-0.0231038986	-0.10806715900000001	0.0426852105	0.0312897179	-0.0375092595	-0.0664210116	-0.024700874700000004	0.0432860926	0.0652427689	0.0	0.0	0.0	0.0	0.0	-0.025889	0.0655299	-0.0766386	0.0030527	0.00121944	-0.000661666
6712.1235	7081.0386	9826.391	0.91220742	43.5080986	0.93442458	0.04697594999999999	0.0476302408	0.0393260114	0.0480645193	0.0502442106	-0.0033317326	0.0063352096	-0.0015221601	-0.011558675	0.0174604901	0.0040563269	-0.0735420734	0.011469479199999999	0.0308749636	-0.0382810309	-0.0662538438	-0.022949995299999998	0.045043727	0.0645788801	0.0	0.0	0.0	0.0	0.0	-0.0160638	0.0817303	-0.0748303	0.00333457	0.00124892	-0.000590175
6704.55	7073.456999999999	9836.007	0.9349106	44.59093475	0.94571054	0.08698395	0.0197095312	0.0005535321	0.0260482911	0.0717164899	0.0356815748	0.012202985800000002	-0.0012847362	-0.0118282503	0.024047954399999998	0.0081352436	-0.0095672407	0.09815802130000001	0.030458691	-0.0390452725	-0.06605735480000001	-0.0211810602	0.0467459915	0.0638006843	0.0	0.0	0.0	0.0	0.0	-0.0183052	0.0867282	-0.104187	0.00268192	0.00126119	-0.000933014
6688.9824	7085.8009999999995	9835.615	0.91868657	43.81712341	0.9378866	0.09216025	0.004026687	-0.0191579465	0.0331791017	0.0538264979	0.0224156002	-0.00033477089999999995	0.0048170694	-0.0259343952	0.0006215708000000001	0.0451849883	0.0265505323	0.06769864490000001	0.0300409206	-0.039801834	-0.0658316316	-0.0193954608	0.048390793700000004	0.062909559	0.0	0.0	0.0	0.0	0.0	-0.014113100000000003	0.0690338	-0.0952365	0.00335314	0.00112244	-0.000516519
