trial,onset,duration,gain,loss,RT,participant_response,ID,run,risk,use,accept,group,gender,age
26,172.33,4,11,15,0.722,strongly_reject,76,1,9.300537618869138,True,0,equalRange,M,33.0
27,177.73,4,14,20,0.721,strongly_reject,76,1,12.206555615733702,True,0,equalRange,M,33.0
28,182.83,4,6,10,0.722,strongly_reject,76,1,5.830951894845301,True,0,equalRange,M,33.0
29,189.43,4,11,5,0.72,strongly_reject,76,1,6.041522986797286,True,0,equalRange,M,33.0
30,195.23,4,18,7,1.03,strongly_accept,76,1,9.656603957913983,True,1,equalRange,M,33.0
31,202.73,4,6,14,0.825,strongly_reject,76,1,7.615773105863909,True,0,equalRange,M,33.0
32,211.53,4,9,14,0.9279999999999999,strongly_reject,76,1,8.32165848854662,True,0,equalRange,M,33.0
33,220.63,4,14,5,1.03,strongly_reject,76,1,7.433034373659253,True,0,equalRange,M,33.0
34,228.03099999999998,4,14,18,0.925,strongly_reject,76,1,11.40175425099138,True,0,equalRange,M,33.0
35,236.933,4,13,5,1.133,strongly_accept,76,1,6.96419413859206,True,1,equalRange,M,33.0
36,242.63400000000001,4,11,11,0.9279999999999999,strongly_reject,76,1,7.7781745930520225,True,0,equalRange,M,33.0
37,248.135,4,18,13,1.236,strongly_reject,76,1,11.10180165558726,True,0,equalRange,M,33.0
38,255.136,4,20,9,1.03,strongly_accept,76,1,10.965856099730654,True,1,equalRange,M,33.0
39,263.33099999999996,4,19,9,1.6480000000000001,strongly_accept,76,1,10.51189802081432,True,1,equalRange,M,33.0
40,270.731,4,18,5,1.031,strongly_accept,76,1,9.340770846134703,True,1,equalRange,M,33.0
41,278.531,4,18,20,1.03,strongly_reject,76,1,13.45362404707371,True,0,equalRange,M,33.0
42,287.431,4,18,12,1.0290000000000001,strongly_reject,76,1,10.816653826391969,True,0,equalRange,M,33.0
43,292.431,4,19,10,1.0290000000000001,strongly_reject,76,1,10.735455276791944,True,0,equalRange,M,33.0
44,300.031,4,5,11,0.8240000000000001,strongly_reject,76,1,6.041522986797286,True,0,equalRange,M,33.0
45,306.532,4,5,18,0.927,strongly_reject,76,1,9.340770846134703,True,0,equalRange,M,33.0
46,314.932,4,5,14,0.722,strongly_reject,76,1,7.433034373659253,True,0,equalRange,M,33.0
47,324.532,4,5,5,1.03,strongly_reject,76,1,3.5355339059327378,True,0,equalRange,M,33.0
48,330.63199999999995,4,14,7,1.1340000000000001,strongly_reject,76,1,7.826237921249264,True,0,equalRange,M,33.0
49,340.335,4,8,13,0.825,strongly_reject,76,1,7.632168761236874,True,0,equalRange,M,33.0
50,349.63599999999997,4,20,18,1.237,strongly_reject,76,1,13.45362404707371,True,0,equalRange,M,33.0
51,354.832,4,13,8,1.234,strongly_reject,76,1,7.632168761236874,True,0,equalRange,M,33.0
52,361.533,4,14,9,1.236,strongly_reject,76,1,8.32165848854662,True,0,equalRange,M,33.0
53,367.63300000000004,4,8,7,0.9279999999999999,strongly_reject,76,1,5.315072906367325,True,0,equalRange,M,33.0
54,375.032,4,10,13,0.823,strongly_reject,76,1,8.200609733428363,True,0,equalRange,M,33.0
55,382.733,4,20,15,1.1340000000000001,strongly_reject,76,1,12.5,True,0,equalRange,M,33.0
56,390.833,4,12,9,0.927,strongly_reject,76,1,7.5,True,0,equalRange,M,33.0
57,397.43300000000005,4,10,7,1.339,strongly_reject,76,1,6.103277807866851,True,0,equalRange,M,33.0
58,405.233,4,13,15,0.825,strongly_reject,76,1,9.924716620639604,True,0,equalRange,M,33.0
59,410.833,4,10,18,0.9279999999999999,strongly_reject,76,1,10.295630140987,True,0,equalRange,M,33.0
60,416.63300000000004,4,16,16,0.8240000000000001,strongly_reject,76,1,11.313708498984761,True,0,equalRange,M,33.0
61,424.233,4,8,18,0.821,strongly_reject,76,1,9.848857801796104,True,0,equalRange,M,33.0
62,429.733,4,15,15,0.823,strongly_reject,76,1,10.606601717798213,True,0,equalRange,M,33.0
63,435.934,4,16,17,0.925,strongly_reject,76,1,11.672617529928752,True,0,equalRange,M,33.0
64,441.035,4,12,8,0.72,strongly_reject,76,1,7.211102550927978,True,0,equalRange,M,33.0
1,4.047,4,12,12,1.1320000000000001,strongly_reject,76,2,8.48528137423857,True,0,equalRange,M,33.0
2,12.23,4,14,17,1.03,strongly_reject,76,2,11.01135777277262,True,0,equalRange,M,33.0
3,17.230999999999998,4,19,12,0.825,strongly_reject,76,2,11.236102527122116,True,0,equalRange,M,33.0
4,25.333000000000002,4,19,17,0.825,strongly_reject,76,2,12.747548783981962,True,0,equalRange,M,33.0
5,34.234,4,12,5,1.4409999999999998,strongly_reject,76,2,6.5,True,0,equalRange,M,33.0
6,42.636,4,12,10,0.9259999999999999,strongly_reject,76,2,7.810249675906654,True,0,equalRange,M,33.0
7,47.827,4,11,13,0.825,strongly_reject,76,2,8.514693182963201,True,0,equalRange,M,33.0
8,55.428000000000004,4,9,16,0.725,strongly_reject,76,2,9.17877987534291,True,0,equalRange,M,33.0
9,64.527,4,8,14,0.721,strongly_reject,76,2,8.06225774829855,True,0,equalRange,M,33.0
10,71.929,4,10,19,0.8240000000000001,strongly_reject,76,2,10.735455276791944,True,0,equalRange,M,33.0
11,81.22800000000001,4,16,10,0.722,strongly_reject,76,2,9.433981132056603,True,0,equalRange,M,33.0
12,86.728,4,9,12,0.825,strongly_reject,76,2,7.5,True,0,equalRange,M,33.0
13,94.62799999999999,4,13,16,0.825,strongly_reject,76,2,10.307764064044152,True,0,equalRange,M,33.0
14,102.229,4,17,11,1.032,strongly_reject,76,2,10.124228365658293,True,0,equalRange,M,33.0
15,111.93299999999999,4,17,19,1.03,strongly_reject,76,2,12.747548783981962,True,0,equalRange,M,33.0
16,117.632,4,18,18,0.721,strongly_reject,76,2,12.727922061357855,True,0,equalRange,M,33.0
17,125.133,4,13,11,0.823,strongly_reject,76,2,8.514693182963201,True,0,equalRange,M,33.0
18,131.334,4,18,6,1.1320000000000001,strongly_accept,76,2,9.486832980505138,True,1,equalRange,M,33.0
19,138.236,4,14,11,0.825,strongly_reject,76,2,8.902246907382429,True,0,equalRange,M,33.0
20,147.029,4,8,17,1.234,strongly_reject,76,2,9.394147114027968,True,0,equalRange,M,33.0
21,152.22899999999998,4,12,6,0.927,strongly_reject,76,2,6.708203932499369,True,0,equalRange,M,33.0
22,161.129,4,10,8,0.927,strongly_reject,76,2,6.4031242374328485,True,0,equalRange,M,33.0
23,166.829,4,18,16,1.03,strongly_reject,76,2,12.041594578792296,True,0,equalRange,M,33.0
24,172.229,4,8,9,0.927,strongly_reject,76,2,6.020797289396148,True,0,equalRange,M,33.0
25,178.329,4,12,20,0.8240000000000001,strongly_reject,76,2,11.661903789690601,True,0,equalRange,M,33.0
26,185.729,4,13,14,0.721,strongly_reject,76,2,9.5524865872714,True,0,equalRange,M,33.0
27,191.329,4,18,8,1.133,strongly_accept,76,2,9.848857801796104,True,1,equalRange,M,33.0
28,197.83,4,20,12,1.135,strongly_reject,76,2,11.661903789690601,True,0,equalRange,M,33.0
29,205.63099999999997,4,5,17,0.9279999999999999,strongly_reject,76,2,8.860022573334675,True,0,equalRange,M,33.0
30,214.733,4,5,19,0.72,strongly_reject,76,2,9.82344135219425,True,0,equalRange,M,33.0
31,220.333,4,19,8,1.236,strongly_accept,76,2,10.307764064044152,True,1,equalRange,M,33.0
32,225.43400000000003,4,8,11,0.823,strongly_reject,76,2,6.800735254367722,True,0,equalRange,M,33.0
33,231.135,4,20,19,1.03,strongly_reject,76,2,13.793114224133722,True,0,equalRange,M,33.0
34,240.03,4,19,13,1.34,strongly_reject,76,2,11.510864433221338,True,0,equalRange,M,33.0
35,247.73,4,7,12,0.9279999999999999,strongly_reject,76,2,6.946221994724902,True,0,equalRange,M,33.0
36,254.63,4,5,7,0.9279999999999999,strongly_reject,76,2,4.301162633521313,True,0,equalRange,M,33.0
37,260.13,4,9,6,1.03,strongly_reject,76,2,5.408326913195984,True,0,equalRange,M,33.0
38,266.33,4,6,8,0.927,strongly_reject,76,2,5.0,True,0,equalRange,M,33.0
39,271.43,4,6,7,0.619,strongly_reject,76,2,4.6097722286464435,True,0,equalRange,M,33.0
40,278.431,4,5,20,0.722,strongly_reject,76,2,10.307764064044152,True,0,equalRange,M,33.0
41,285.131,4,14,15,0.825,strongly_reject,76,2,10.259142264341596,True,0,equalRange,M,33.0
42,294.131,4,16,19,0.72,strongly_reject,76,2,12.419742348374221,True,0,equalRange,M,33.0
43,300.731,4,15,7,1.339,strongly_accept,76,2,8.276472678623424,True,1,equalRange,M,33.0
44,308.132,4,9,19,1.03,strongly_reject,76,2,10.51189802081432,True,0,equalRange,M,33.0
45,313.633,4,19,6,1.545,strongly_accept,76,2,9.962429422585638,True,1,equalRange,M,33.0
46,319.134,4,10,9,0.9279999999999999,strongly_reject,76,2,6.726812023536855,True,0,equalRange,M,33.0
47,327.13599999999997,4,8,5,0.825,strongly_reject,76,2,4.716990566028302,True,0,equalRange,M,33.0
48,332.532,4,19,16,0.927,strongly_reject,76,2,12.419742348374221,True,0,equalRange,M,33.0
49,338.63199999999995,4,15,18,0.8240000000000001,strongly_reject,76,2,11.715374513859981,True,0,equalRange,M,33.0
50,344.43199999999996,4,7,16,1.0290000000000001,strongly_reject,76,2,8.73212459828649,True,0,equalRange,M,33.0
51,349.43199999999996,4,11,14,0.8240000000000001,strongly_reject,76,2,8.902246907382429,True,0,equalRange,M,33.0
52,355.032,4,11,17,0.8240000000000001,strongly_reject,76,2,10.124228365658293,True,0,equalRange,M,33.0
53,360.93199999999996,4,6,13,0.8240000000000001,strongly_reject,76,2,7.158910531638177,True,0,equalRange,M,33.0
54,366.73199999999997,4,14,6,0.001,strongly_reject,76,2,7.615773105863909,True,0,equalRange,M,33.0
55,374.332,4,6,15,0.8240000000000001,strongly_reject,76,2,8.077747210701755,True,0,equalRange,M,33.0
56,380.332,4,16,18,0.9259999999999999,strongly_reject,76,2,12.041594578792296,True,0,equalRange,M,33.0
57,386.43199999999996,4,16,7,1.34,strongly_accept,76,2,8.73212459828649,True,1,equalRange,M,33.0
58,396.332,4,14,10,0.72,strongly_reject,76,2,8.602325267042627,True,0,equalRange,M,33.0
59,402.93199999999996,4,6,9,0.925,strongly_reject,76,2,5.408326913195984,True,0,equalRange,M,33.0
60,409.13300000000004,4,19,15,0.823,strongly_reject,76,2,12.103718436910205,True,0,equalRange,M,33.0
61,418.735,4,17,12,0.9259999999999999,strongly_reject,76,2,10.404326023342406,True,0,equalRange,M,33.0
62,426.533,4,15,6,1.545,strongly_accept,76,2,8.077747210701755,True,1,equalRange,M,33.0
63,435.833,4,11,16,0.925,strongly_reject,76,2,9.7082439194738,True,0,equalRange,M,33.0
64,441.033,4,16,13,1.34,strongly_reject,76,2,10.307764064044152,True,0,equalRange,M,33.0
1,4.047,4,9,18,1.03,strongly_reject,76,3,10.062305898749054,True,0,equalRange,M,33.0
2,10.129,4,5,12,0.723,strongly_reject,76,3,6.5,True,0,equalRange,M,33.0
3,17.829,4,15,20,0.8220000000000001,strongly_reject,76,3,12.5,True,0,equalRange,M,33.0
4,25.829,4,12,19,0.825,strongly_reject,76,3,11.236102527122116,True,0,equalRange,M,33.0
5,33.229,4,20,20,0.721,strongly_reject,76,3,14.142135623730951,True,0,equalRange,M,33.0
6,39.029,4,17,7,1.339,strongly_accept,76,3,9.192388155425117,True,1,equalRange,M,33.0
7,44.129,4,16,6,1.236,strongly_accept,76,3,8.54400374531753,True,1,equalRange,M,33.0
8,49.83,4,13,10,0.9279999999999999,strongly_reject,76,3,8.200609733428363,True,0,equalRange,M,33.0
9,55.43,4,13,17,0.9259999999999999,strongly_reject,76,3,10.700467279516348,True,0,equalRange,M,33.0
10,65.13,4,10,5,1.236,strongly_reject,76,3,5.5901699437494745,True,0,equalRange,M,33.0
11,71.23100000000001,4,20,11,1.133,strongly_reject,76,3,11.412712210513327,True,0,equalRange,M,33.0
12,78.132,4,13,12,0.721,strongly_reject,76,3,8.845903006477066,True,0,equalRange,M,33.0
13,83.53299999999999,4,17,10,1.1320000000000001,strongly_reject,76,3,9.86154146165801,True,0,equalRange,M,33.0
14,91.935,4,6,5,0.722,strongly_reject,76,3,3.905124837953327,True,0,equalRange,M,33.0
15,96.936,4,20,7,1.133,strongly_accept,76,3,10.594810050208546,True,1,equalRange,M,33.0
16,103.13,4,6,12,0.8240000000000001,strongly_reject,76,3,6.708203932499369,True,0,equalRange,M,33.0
17,111.23,4,14,13,0.927,strongly_reject,76,3,9.5524865872714,True,0,equalRange,M,33.0
18,116.431,4,13,6,1.0290000000000001,strongly_reject,76,3,7.158910531638177,True,0,equalRange,M,33.0
19,124.23100000000001,4,10,14,0.823,strongly_reject,76,3,8.602325267042627,True,0,equalRange,M,33.0
20,133.131,4,20,13,1.236,strongly_reject,76,3,11.926860441876563,True,0,equalRange,M,33.0
21,138.33100000000002,4,15,14,1.03,strongly_reject,76,3,10.259142264341596,True,0,equalRange,M,33.0
22,143.33100000000002,4,7,7,0.721,strongly_reject,76,3,4.949747468305833,True,0,equalRange,M,33.0
23,152.33100000000002,4,5,10,0.825,strongly_reject,76,3,5.5901699437494745,True,0,equalRange,M,33.0
24,157.83100000000002,4,8,10,0.8240000000000001,strongly_reject,76,3,6.4031242374328485,True,0,equalRange,M,33.0
25,164.831,4,5,16,0.721,strongly_reject,76,3,8.381527307120106,True,0,equalRange,M,33.0
26,171.332,4,15,5,1.131,strongly_accept,76,3,7.905694150420948,True,1,equalRange,M,33.0
27,176.833,4,9,5,0.9279999999999999,strongly_reject,76,3,5.1478150704935,True,0,equalRange,M,33.0
28,183.734,4,10,12,0.8240000000000001,strongly_reject,76,3,7.810249675906654,True,0,equalRange,M,33.0
29,190.435,4,9,7,0.826,strongly_reject,76,3,5.70087712549569,True,0,equalRange,M,33.0
30,199.732,4,8,20,0.823,strongly_reject,76,3,10.770329614269007,True,0,equalRange,M,33.0
31,207.332,4,17,13,0.925,strongly_reject,76,3,10.700467279516348,True,0,equalRange,M,33.0
32,213.132,4,12,17,0.9259999999999999,strongly_reject,76,3,10.404326023342406,True,0,equalRange,M,33.0
33,222.732,4,17,18,0.9259999999999999,strongly_reject,76,3,12.379418403139947,True,0,equalRange,M,33.0
34,231.832,4,19,5,1.236,strongly_accept,76,3,9.82344135219425,True,1,equalRange,M,33.0
35,237.532,4,13,20,0.9259999999999999,strongly_reject,76,3,11.926860441876563,True,0,equalRange,M,33.0
36,245.132,4,8,8,0.9259999999999999,strongly_reject,76,3,5.656854249492381,True,0,equalRange,M,33.0
37,250.632,4,6,19,0.9259999999999999,strongly_reject,76,3,9.962429422585638,True,0,equalRange,M,33.0
38,257.232,4,12,15,0.83,strongly_reject,76,3,9.604686356149273,True,0,equalRange,M,33.0
39,263.233,4,7,17,0.8240000000000001,strongly_reject,76,3,9.192388155425117,True,0,equalRange,M,33.0
40,269.83299999999997,4,16,5,2.678,strongly_reject,76,3,8.381527307120106,True,0,equalRange,M,33.0
41,275.934,4,9,8,0.823,strongly_reject,76,3,6.020797289396148,True,0,equalRange,M,33.0
42,283.435,4,7,13,0.927,strongly_reject,76,3,7.3824115301167,True,0,equalRange,M,33.0
43,289.63599999999997,4,13,9,0.825,strongly_reject,76,3,7.905694150420948,True,0,equalRange,M,33.0
44,298.533,4,5,6,0.8240000000000001,strongly_reject,76,3,3.905124837953327,True,0,equalRange,M,33.0
45,304.433,4,15,10,0.9279999999999999,strongly_reject,76,3,9.013878188659973,True,0,equalRange,M,33.0
46,312.033,4,14,14,0.8240000000000001,strongly_reject,76,3,9.899494936611665,True,0,equalRange,M,33.0
47,321.934,4,20,16,0.8240000000000001,strongly_reject,76,3,12.806248474865697,True,0,equalRange,M,33.0
48,327.334,4,9,9,0.8240000000000001,strongly_reject,76,3,6.363961030678928,True,0,equalRange,M,33.0
49,335.23400000000004,4,13,13,0.8240000000000001,strongly_reject,76,3,9.192388155425117,True,0,equalRange,M,33.0
50,344.034,4,17,17,0.927,strongly_reject,76,3,12.020815280171307,True,0,equalRange,M,33.0
51,351.434,4,19,14,1.1320000000000001,strongly_reject,76,3,11.800423721205947,True,0,equalRange,M,33.0
52,360.334,4,9,20,0.825,strongly_reject,76,3,10.965856099730654,True,0,equalRange,M,33.0
53,365.434,4,9,11,0.8240000000000001,strongly_reject,76,3,7.106335201775948,True,0,equalRange,M,33.0
54,374.73400000000004,4,11,9,1.03,strongly_reject,76,3,7.106335201775948,True,0,equalRange,M,33.0
55,379.935,4,19,11,1.133,strongly_reject,76,3,10.977249200050075,True,0,equalRange,M,33.0
56,385.436,4,12,13,0.8240000000000001,strongly_reject,76,3,8.845903006477066,True,0,equalRange,M,33.0
57,391.038,4,8,15,0.726,strongly_reject,76,3,8.5,True,0,equalRange,M,33.0
58,399.235,4,5,13,0.721,strongly_reject,76,3,6.96419413859206,True,0,equalRange,M,33.0
59,404.935,4,13,19,1.031,strongly_reject,76,3,11.510864433221338,True,0,equalRange,M,33.0
60,412.335,4,17,9,1.237,strongly_accept,76,3,9.617692030835672,True,1,equalRange,M,33.0
61,420.135,4,7,18,0.927,strongly_reject,76,3,9.656603957913983,True,0,equalRange,M,33.0
62,429.235,4,20,6,1.236,strongly_accept,76,3,10.44030650891055,True,1,equalRange,M,33.0
63,435.435,4,20,17,0.929,strongly_reject,76,3,13.124404748406688,True,0,equalRange,M,33.0
64,441.035,4,9,15,0.721,strongly_reject,76,3,8.74642784226795,True,0,equalRange,M,33.0
1,4.053999999999999,4,20,10,1.854,strongly_reject,76,4,11.180339887498949,True,0,equalRange,M,33.0
2,11.431,4,13,7,0.9259999999999999,strongly_reject,76,4,7.3824115301167,True,0,equalRange,M,33.0
3,17.132,4,15,13,0.8240000000000001,strongly_reject,76,4,9.924716620639604,True,0,equalRange,M,33.0
4,23.734,4,18,15,0.927,strongly_reject,76,4,11.715374513859981,True,0,equalRange,M,33.0
5,33.037,4,18,17,0.825,strongly_reject,76,4,12.379418403139947,True,0,equalRange,M,33.0
6,39.92,4,7,8,0.825,strongly_reject,76,4,5.315072906367325,True,0,equalRange,M,33.0
7,46.621,4,15,16,0.825,strongly_reject,76,4,10.965856099730654,True,0,equalRange,M,33.0
8,54.622,4,11,18,0.823,strongly_reject,76,4,10.547511554864494,True,0,equalRange,M,33.0
9,63.523999999999994,4,19,19,0.825,strongly_reject,76,4,13.435028842544403,True,0,equalRange,M,33.0
10,69.625,4,8,16,0.722,strongly_reject,76,4,8.94427190999916,True,0,equalRange,M,33.0
11,74.82600000000001,4,6,11,0.927,strongly_reject,76,4,6.264982043070834,True,0,equalRange,M,33.0
12,80.327,4,5,15,0.8240000000000001,strongly_reject,76,4,7.905694150420948,True,0,equalRange,M,33.0
13,87.82799999999999,4,7,14,1.1320000000000001,strongly_reject,76,4,7.826237921249264,True,0,equalRange,M,33.0
14,96.93,4,19,7,1.031,strongly_accept,76,4,10.124228365658293,True,1,equalRange,M,33.0
15,105.831,4,18,11,0.825,strongly_reject,76,4,10.547511554864494,True,0,equalRange,M,33.0
16,111.53200000000001,4,18,9,1.4409999999999998,strongly_accept,76,4,10.062305898749054,True,1,equalRange,M,33.0
17,119.334,4,18,19,0.825,strongly_reject,76,4,13.0862523283024,True,0,equalRange,M,33.0
18,125.435,4,6,18,0.72,strongly_reject,76,4,9.486832980505138,True,0,equalRange,M,33.0
19,134.421,4,8,12,0.618,strongly_reject,76,4,7.211102550927978,True,0,equalRange,M,33.0
20,142.02200000000002,4,10,6,0.825,strongly_reject,76,4,5.830951894845301,True,0,equalRange,M,33.0
21,149.422,4,16,11,0.826,strongly_reject,76,4,9.7082439194738,True,0,equalRange,M,33.0
22,158.32399999999998,4,7,10,0.722,strongly_reject,76,4,6.103277807866851,True,0,equalRange,M,33.0
23,163.926,4,19,20,0.825,strongly_reject,76,4,13.793114224133722,True,0,equalRange,M,33.0
24,173.52700000000002,4,10,17,0.722,strongly_reject,76,4,9.86154146165801,True,0,equalRange,M,33.0
25,179.528,4,7,20,0.722,strongly_reject,76,4,10.594810050208546,True,0,equalRange,M,33.0
26,189.429,4,18,10,0.8220000000000001,strongly_reject,76,4,10.295630140987,True,0,equalRange,M,33.0
27,195.93099999999998,4,17,5,1.339,strongly_accept,76,4,8.860022573334675,True,1,equalRange,M,33.0
28,203.332,4,13,18,0.932,strongly_reject,76,4,11.10180165558726,True,0,equalRange,M,33.0
29,208.833,4,16,15,0.721,strongly_reject,76,4,10.965856099730654,True,0,equalRange,M,33.0
30,213.93400000000003,4,20,5,1.133,strongly_accept,76,4,10.307764064044152,True,1,equalRange,M,33.0
31,221.535,4,6,16,0.9279999999999999,strongly_reject,76,4,8.54400374531753,True,0,equalRange,M,33.0
32,227.736,4,16,12,1.03,strongly_reject,76,4,10.0,True,0,equalRange,M,33.0
33,234.623,4,14,8,1.03,strongly_reject,76,4,8.06225774829855,True,0,equalRange,M,33.0
34,242.523,4,15,17,0.825,strongly_reject,76,4,11.335784048754634,True,0,equalRange,M,33.0
35,249.123,4,15,8,0.927,strongly_reject,76,4,8.5,True,0,equalRange,M,33.0
36,254.926,4,17,14,1.03,strongly_reject,76,4,11.01135777277262,True,0,equalRange,M,33.0
37,260.025,4,6,6,0.825,strongly_reject,76,4,4.242640687119285,True,0,equalRange,M,33.0
38,265.82599999999996,4,12,14,0.823,strongly_reject,76,4,9.219544457292887,True,0,equalRange,M,33.0
39,271.027,4,16,20,0.721,strongly_reject,76,4,12.806248474865697,True,0,equalRange,M,33.0
40,279.129,4,12,18,0.722,strongly_reject,76,4,10.816653826391969,True,0,equalRange,M,33.0
41,285.23,4,18,14,0.721,strongly_reject,76,4,11.40175425099138,True,0,equalRange,M,33.0
42,290.83099999999996,4,16,8,1.235,strongly_accept,76,4,8.94427190999916,True,1,equalRange,M,33.0
43,300.132,4,10,16,0.722,strongly_reject,76,4,9.433981132056603,True,0,equalRange,M,33.0
44,309.23400000000004,4,9,10,0.8240000000000001,strongly_reject,76,4,6.726812023536855,True,0,equalRange,M,33.0
45,315.435,4,8,19,0.8240000000000001,strongly_reject,76,4,10.307764064044152,True,0,equalRange,M,33.0
46,321.13599999999997,4,10,20,0.8240000000000001,strongly_reject,76,4,11.180339887498949,True,0,equalRange,M,33.0
47,330.824,4,17,6,1.443,strongly_accept,76,4,9.013878188659973,True,1,equalRange,M,33.0
48,336.224,4,15,12,0.825,strongly_reject,76,4,9.604686356149273,True,0,equalRange,M,33.0
49,344.624,4,7,6,0.825,strongly_reject,76,4,4.6097722286464435,True,0,equalRange,M,33.0
50,350.525,4,8,6,0.823,strongly_reject,76,4,5.0,True,0,equalRange,M,33.0
51,358.226,4,15,19,0.934,strongly_reject,76,4,12.103718436910205,True,0,equalRange,M,33.0
52,363.827,4,11,7,0.9259999999999999,strongly_reject,76,4,6.519202405202649,True,0,equalRange,M,33.0
53,369.027,4,10,15,0.8240000000000001,strongly_reject,76,4,9.013878188659973,True,0,equalRange,M,33.0
54,376.029,4,12,7,0.826,strongly_reject,76,4,6.946221994724902,True,0,equalRange,M,33.0
55,383.83,4,7,19,0.721,strongly_reject,76,4,10.124228365658293,True,0,equalRange,M,33.0
56,390.031,4,11,8,0.9279999999999999,strongly_reject,76,4,6.800735254367722,True,0,equalRange,M,33.0
57,395.532,4,14,16,0.9259999999999999,strongly_reject,76,4,10.63014581273465,True,0,equalRange,M,33.0
58,400.533,4,9,13,0.823,strongly_reject,76,4,7.905694150420948,True,0,equalRange,M,33.0
59,409.335,4,16,9,1.338,strongly_reject,76,4,9.17877987534291,True,0,equalRange,M,33.0
60,417.526,4,11,10,0.7190000000000001,strongly_reject,76,4,7.433034373659253,True,0,equalRange,M,33.0
61,422.926,4,10,10,0.722,strongly_reject,76,4,7.0710678118654755,True,0,equalRange,M,33.0
62,430.526,4,20,14,0.927,strongly_reject,76,4,12.206555615733702,True,0,equalRange,M,33.0
63,435.526,4,5,9,1.0290000000000001,strongly_reject,76,4,5.1478150704935,True,0,equalRange,M,33.0
64,441.026,4,10,11,1.0290000000000001,strongly_reject,76,4,7.433034373659253,True,0,equalRange,M,33.0
1,4.055,4,28,5,1.749,strongly_accept,77,1,14.221462653327892,True,1,equalIndifference,M,22.0
2,9.735,4,38,6,0.9279999999999999,strongly_accept,77,1,19.235384061671343,True,1,equalIndifference,M,22.0
3,17.935,4,40,18,2.0580000000000003,weakly_accept,77,1,21.93171219946131,True,1,equalIndifference,M,22.0
4,24.635,4,28,17,2.056,weakly_accept,77,1,16.3783393541592,True,1,equalIndifference,M,22.0
5,29.636,4,16,16,2.0580000000000003,weakly_reject,77,1,11.313708498984761,True,0,equalIndifference,M,22.0
6,35.236999999999995,4,14,14,1.646,weakly_reject,77,1,9.899494936611665,True,0,equalIndifference,M,22.0
7,44.138999999999996,4,20,9,1.749,weakly_accept,77,1,10.965856099730654,True,1,equalIndifference,M,22.0
8,53.835,4,34,13,1.956,strongly_accept,77,1,18.200274723201296,True,1,equalIndifference,M,22.0
9,59.636,4,16,17,2.469,weakly_reject,77,1,11.672617529928752,True,0,equalIndifference,M,22.0
10,65.736,4,20,5,2.161,strongly_accept,77,1,10.307764064044152,True,1,equalIndifference,M,22.0
11,70.936,4,34,8,1.6480000000000001,strongly_accept,77,1,17.46424919657298,True,1,equalIndifference,M,22.0
12,77.13600000000001,4,36,8,1.031,strongly_accept,77,1,18.439088914585774,True,1,equalIndifference,M,22.0
13,84.936,4,26,9,1.338,strongly_accept,77,1,13.756816492197604,True,1,equalIndifference,M,22.0
14,90.53,4,38,19,2.1630000000000003,strongly_reject,77,1,21.242645786248,True,0,equalIndifference,M,22.0
15,98.632,4,24,9,2.366,weakly_accept,77,1,12.816005617976296,True,1,equalIndifference,M,22.0
16,104.133,4,32,5,1.0290000000000001,strongly_accept,77,1,16.194134740701646,True,1,equalIndifference,M,22.0
17,110.334,4,22,8,2.2640000000000002,weakly_accept,77,1,11.704699910719626,True,1,equalIndifference,M,22.0
18,118.137,4,36,7,1.0290000000000001,strongly_accept,77,1,18.33712082089225,True,1,equalIndifference,M,22.0
19,125.82,4,18,14,1.955,weakly_reject,77,1,11.40175425099138,True,0,equalIndifference,M,22.0
20,133.421,4,12,10,2.987,strongly_reject,77,1,7.810249675906654,True,0,equalIndifference,M,22.0
21,140.822,4,30,17,2.162,strongly_reject,77,1,17.240939649566666,True,0,equalIndifference,M,22.0
22,146.22299999999998,4,24,13,2.468,strongly_reject,77,1,13.647344063956181,True,0,equalIndifference,M,22.0
23,155.525,4,16,13,1.854,weakly_reject,77,1,10.307764064044152,True,0,equalIndifference,M,22.0
24,163.42600000000002,4,36,12,1.955,strongly_accept,77,1,18.973665961010276,True,1,equalIndifference,M,22.0
25,173.028,4,20,8,2.574,strongly_reject,77,1,10.770329614269007,True,0,equalIndifference,M,22.0
26,181.93,4,38,14,2.366,weakly_accept,77,1,20.248456731316587,True,1,equalIndifference,M,22.0
27,189.53099999999998,4,38,15,1.442,weakly_accept,77,1,20.426698215815495,True,1,equalIndifference,M,22.0
28,195.332,4,20,7,2.469,weakly_accept,77,1,10.594810050208546,True,1,equalIndifference,M,22.0
29,204.433,4,22,10,1.338,weakly_accept,77,1,12.083045973594572,True,1,equalIndifference,M,22.0
30,210.43400000000003,4,34,14,1.854,strongly_accept,77,1,18.384776310850235,True,1,equalIndifference,M,22.0
31,216.338,4,30,10,2.678,strongly_accept,77,1,15.811388300841896,True,1,equalIndifference,M,22.0
32,223.72099999999998,4,10,7,2.161,weakly_reject,77,1,6.103277807866851,True,0,equalIndifference,M,22.0
33,229.422,4,12,19,1.954,weakly_reject,77,1,11.236102527122116,True,0,equalIndifference,M,22.0
34,235.122,4,32,12,1.8519999999999999,strongly_accept,77,1,17.08800749063506,True,1,equalIndifference,M,22.0
